ant,from,to,m,tracklet,assigned,single,source
Ant,36001,36600,5,trj_id20_ti5_1_tf5_600,1,1,1
Ant,36601,36872,5,trj_id20_ti5_601_tf5_872,1,0,1
Ant,36873,37472,5,trj_id20_ti5_873_tf5_1472,1,1,1
Ant,37473,37759,5,trj_id13_ti5_1473_tf5_1759,1,0,1
Ant,37760,37767,5,trj_id28_ti5_1760_tf5_1767,1,1,1
Ant,37768,38367,5,trj_id20_ti5_1768_tf5_2367,1,0,1
Ant,38368,38547,5,trj_id20_ti5_2368_tf5_2547,1,1,1
Ant,38548,39147,5,trj_id18_ti5_2548_tf5_3147,1,0,1
Ant,39148,39747,5,trj_id18_ti5_3148_tf5_3747,1,1,1
Ant,39748,40347,5,trj_id18_ti5_3748_tf5_4347,1,1,1
Ant,40348,40776,5,trj_id18_ti5_4348_tf5_4776,1,0,1
Ant,40777,40777,5,trj_id32_ti5_4777_tf5_4777,1,1,1
Ant,40778,41377,5,trj_id18_ti5_4778_tf5_5377,1,0,1
Ant,41378,41977,5,trj_id18_ti5_5378_tf5_5977,1,1,1
Ant,41978,42214,5,trj_id18_ti5_5978_tf5_6214,1,0,1
Ant,42215,42220,5,trj_id29_ti5_6215_tf5_6220,1,1,1
Ant,42221,42820,5,trj_id18_ti5_6221_tf5_6820,1,0,1
Ant,42821,43181,5,trj_id18_ti5_6821_tf5_7181,1,1,1
Ant,43182,43781,5,trj_id18_ti5_7182_tf5_7781,1,0,1
Ant,43782,44381,5,trj_id15_ti5_7782_tf5_8381,1,1,1
Ant,44382,44953,5,trj_id15_ti5_8382_tf5_8953,1,0,1
Ant,44954,44954,5,trj_id15_ti5_8954_tf5_8954,1,1,1
Ant,44955,44955,5,trj_id15_ti5_8955_tf5_8955,1,0,1
Ant,44956,44957,5,trj_id15_ti5_8956_tf5_8957,1,1,1
Ant,44958,45000,5,trj_id15_ti5_8958_tf5_9000,1,0,1
Larva,37473,37759,5,trj_id13_ti5_1473_tf5_1759,1,0,0
Larva,37760,37767,5,trj_id20_ti5_1760_tf5_1767,1,1,1
Larva,37768,38367,5,trj_id20_ti5_1768_tf5_2367,1,0,0
Larva,41978,42214,5,trj_id18_ti5_5978_tf5_6214,1,0,0
Larva,42215,42220,5,trj_id18_ti5_6215_tf5_6220,1,1,1
Larva,42221,42820,5,trj_id18_ti5_6221_tf5_6820,1,0,0
Larva,44382,44953,5,trj_id15_ti5_8382_tf5_8953,1,0,0
Larva,44954,44954,5,trj_id26_ti5_8954_tf5_8954,1,1,1
Larva,44955,44955,5,trj_id15_ti5_8955_tf5_8955,1,0,0
Larva,44956,44957,5,trj_id26_ti5_8956_tf5_8957,1,1,1
Larva,44958,45000,5,trj_id15_ti5_8958_tf5_9000,1,0,0
