ant,from,to,m,tracklet,assigned,single,source
Ant,27001,27600,4,trj_id17_ti4_1_tf4_600,1,1,1
Ant,27601,28200,4,trj_id17_ti4_601_tf4_1200,1,1,1
Ant,28201,28800,4,trj_id17_ti4_1201_tf4_1800,1,1,1
Ant,28801,29400,4,trj_id17_ti4_1801_tf4_2400,1,1,1
Ant,29401,30000,4,trj_id17_ti4_2401_tf4_3000,1,1,1
Ant,30001,30600,4,trj_id16_ti4_3001_tf4_3600,1,1,1
Ant,30601,31200,4,trj_id16_ti4_3601_tf4_4200,1,1,1
Ant,31201,31800,4,trj_id16_ti4_4201_tf4_4800,1,1,1
Ant,31801,32400,4,trj_id21_ti4_4801_tf4_5400,1,1,1
Ant,32401,33000,4,trj_id21_ti4_5401_tf4_6000,1,1,1
Ant,33001,33600,4,trj_id21_ti4_6001_tf4_6600,1,1,1
Ant,33601,34200,4,trj_id21_ti4_6601_tf4_7200,1,1,1
Ant,34201,34791,4,trj_id17_ti4_7201_tf4_7791,1,1,1
Ant,34802,35379,4,trj_id25_ti4_7802_tf4_8379,1,0,1
Ant,35380,35380,4,trj_id25_ti4_8380_tf4_8380,1,1,1
Ant,35381,35625,4,trj_id23_ti4_8381_tf4_8625,1,0,1
Ant,35626,36000,4,trj_id4_ti4_8626_tf4_9000,1,0,1
