ant,from,to,m,tracklet,assigned,single,source
Ant,63001,63600,8,trj_id11_ti8_1_tf8_600,1,1,1
Ant,63601,64035,8,trj_id11_ti8_601_tf8_1035,1,0,1
Ant,64036,64057,8,trj_id11_ti8_1036_tf8_1057,1,1,1
Ant,64058,64068,8,trj_id11_ti8_1058_tf8_1068,1,0,1
Ant,64069,64087,8,trj_id30_ti8_1069_tf8_1087,1,1,1
Ant,64088,64092,8,trj_id11_ti8_1088_tf8_1092,1,0,1
Ant,64093,64215,8,trj_id11_ti8_1093_tf8_1215,1,1,1
Ant,64216,64254,8,trj_id11_ti8_1216_tf8_1254,1,0,1
Ant,64255,64325,8,trj_id36_ti8_1255_tf8_1325,1,1,1
Ant,64336,64388,8,trj_id28_ti8_1336_tf8_1388,1,1,1
Ant,64389,64401,8,trj_id11_ti8_1389_tf8_1401,1,0,1
Ant,64402,64571,8,trj_id6_ti8_1402_tf8_1571,1,1,1
Ant,64572,64605,8,trj_id6_ti8_1572_tf8_1605,1,0,1
Ant,64606,64607,8,trj_id29_ti8_1606_tf8_1607,1,1,1
Ant,64608,64610,8,trj_id6_ti8_1608_tf8_1610,1,0,1
Ant,64611,64666,8,trj_id33_ti8_1611_tf8_1666,1,1,1
Ant,64667,64725,8,trj_id6_ti8_1667_tf8_1725,1,0,1
Ant,64726,65167,8,trj_id6_ti8_1726_tf8_2167,1,1,1
Ant,65168,65203,8,trj_id6_ti8_2168_tf8_2203,1,0,1
Ant,65204,65243,8,trj_id37_ti8_2204_tf8_2243,1,1,1
Ant,65244,65282,8,trj_id33_ti8_2244_tf8_2282,1,0,1
Ant,65283,65389,8,trj_id33_ti8_2283_tf8_2389,1,1,1
Ant,65390,65434,8,trj_id33_ti8_2390_tf8_2434,1,0,1
Ant,65435,65585,8,trj_id33_ti8_2435_tf8_2585,1,1,1
Ant,65586,65637,8,trj_id23_ti8_2586_tf8_2637,1,0,1
Ant,65638,66003,8,trj_id9_ti8_2638_tf8_3003,1,1,1
Ant,66004,66078,8,trj_id9_ti8_3004_tf8_3078,1,0,1
Ant,66079,66144,8,trj_id19_ti8_3079_tf8_3144,1,1,1
Ant,66145,66146,8,trj_id5_ti8_3145_tf8_3146,1,0,1
Ant,66147,66150,8,trj_id36_ti8_3147_tf8_3150,1,1,1
Ant,66151,66279,8,trj_id5_ti8_3151_tf8_3279,1,0,1
Ant,66280,66280,8,trj_id5_ti8_3280_tf8_3280,1,1,1
Ant,66281,66283,8,trj_id5_ti8_3281_tf8_3283,1,0,1
Ant,66284,66304,8,trj_id5_ti8_3284_tf8_3304,1,1,1
Ant,66305,66305,8,trj_id5_ti8_3305_tf8_3305,1,0,1
Ant,66306,66306,8,trj_id5_ti8_3306_tf8_3306,1,1,1
Ant,66307,66362,8,trj_id5_ti8_3307_tf8_3362,1,0,1
Ant,66363,66402,8,trj_id30_ti8_3363_tf8_3402,1,1,1
Ant,66403,66528,8,trj_id5_ti8_3403_tf8_3528,1,0,1
Ant,66529,66556,8,trj_id5_ti8_3529_tf8_3556,1,1,1
Ant,66557,66970,8,trj_id5_ti8_3557_tf8_3970,1,0,1
Ant,66971,66971,8,trj_id25_ti8_3971_tf8_3971,1,1,1
Ant,66972,66997,8,trj_id5_ti8_3972_tf8_3997,1,0,1
Ant,66998,66999,8,trj_id27_ti8_3998_tf8_3999,1,1,1
Ant,67000,67218,8,trj_id5_ti8_4000_tf8_4218,1,0,1
Ant,67219,67219,8,trj_id30_ti8_4219_tf8_4219,1,1,1
Ant,67220,67314,8,trj_id5_ti8_4220_tf8_4314,1,0,1
Ant,67315,67315,8,trj_id28_ti8_4315_tf8_4315,1,1,1
Ant,67316,67622,8,trj_id5_ti8_4316_tf8_4622,1,0,1
Ant,67623,67623,8,trj_id36_ti8_4623_tf8_4623,1,1,1
Ant,67624,68141,8,trj_id36_ti8_4624_tf8_5141,1,0,1
Ant,68142,68146,8,trj_id27_ti8_5142_tf8_5146,1,0,1
Ant,68147,68169,8,trj_id27_ti8_5147_tf8_5169,1,1,1
Ant,68170,68177,8,trj_id15_ti8_5170_tf8_5177,1,0,1
Ant,68178,68178,8,trj_id15_ti8_5178_tf8_5178,1,1,1
Ant,68179,68180,8,trj_id15_ti8_5179_tf8_5180,1,0,1
Ant,68181,68326,8,trj_id15_ti8_5181_tf8_5326,1,1,1
Ant,68327,68338,8,trj_id15_ti8_5327_tf8_5338,1,0,1
Ant,68339,68365,8,trj_id26_ti8_5339_tf8_5365,1,1,1
Ant,68366,68380,8,trj_id15_ti8_5366_tf8_5380,1,0,1
Ant,68381,68464,8,trj_id15_ti8_5381_tf8_5464,1,1,1
Ant,68465,68499,8,trj_id15_ti8_5465_tf8_5499,1,0,1
Ant,68500,68537,8,trj_id32_ti8_5500_tf8_5537,1,1,1
Ant,68538,68557,8,trj_id15_ti8_5538_tf8_5557,1,0,1
Ant,68558,68814,8,trj_id15_ti8_5558_tf8_5814,1,1,1
Ant,68815,68827,8,trj_id13_ti8_5815_tf8_5827,1,0,1
