ant,from,to,m,tracklet,assigned,single,source
Ant,27001,27600,4,trj_id14_ti4_1_tf4_600,1,1,1
Ant,27601,28200,4,trj_id14_ti4_601_tf4_1200,1,1,1
Ant,28201,28800,4,trj_id14_ti4_1201_tf4_1800,1,1,1
Ant,28801,29051,4,trj_id14_ti4_1801_tf4_2051,1,1,1
Ant,29052,29061,4,trj_id14_ti4_2052_tf4_2061,1,0,1
Ant,29062,29062,4,trj_id14_ti4_2062_tf4_2062,1,1,1
Ant,29063,29662,4,trj_id25_ti4_2063_tf4_2662,1,0,1
Ant,29663,30261,4,trj_id22_ti4_2663_tf4_3261,1,0,1
Ant,30262,30263,4,trj_id29_ti4_3262_tf4_3263,1,1,0
Ant,30264,30369,4,trj_id22_ti4_3264_tf4_3369,1,0,1
Ant,30370,30394,4,trj_id17_ti4_3370_tf4_3394,1,0,1
Ant,30395,30424,4,trj_id17_ti4_3395_tf4_3424,1,0,1
Ant,30425,30425,4,trj_id3_ti4_3425_tf4_3425,1,0,0
Ant,30429,31028,4,trj_id3_ti4_3429_tf4_4028,1,1,1
Ant,31029,31628,4,trj_id3_ti4_4029_tf4_4628,1,1,1
Ant,31629,32228,4,trj_id29_ti4_4629_tf4_5228,1,1,1
Ant,32229,32828,4,trj_id26_ti4_5229_tf4_5828,1,1,1
Ant,32829,33428,4,trj_id16_ti4_5829_tf4_6428,1,1,1
Ant,33429,34028,4,trj_id16_ti4_6429_tf4_7028,1,1,1
Ant,34029,34628,4,trj_id16_ti4_7029_tf4_7628,1,1,1
Ant,34629,35101,4,trj_id16_ti4_7629_tf4_8101,1,0,1
Ant,35102,35102,4,trj_id16_ti4_8102_tf4_8102,1,1,1
Ant,35103,35433,4,trj_id16_ti4_8103_tf4_8433,1,0,1
Ant,35434,36000,4,trj_id16_ti4_8434_tf4_9000,1,0,1
Larva,29051,29051,4,trj_id24_ti4_2051_tf4_2051,1,0,0
Larva,29052,29061,4,trj_id14_ti4_2052_tf4_2061,1,0,0
Larva,29062,29062,4,trj_id25_ti4_2062_tf4_2062,1,0,0
Larva,29063,29662,4,trj_id25_ti4_2063_tf4_2662,1,0,0
Larva,29663,30261,4,trj_id22_ti4_2663_tf4_3261,1,0,0
Larva,30262,30263,4,trj_id22_ti4_3262_tf4_3263,1,1,1
Larva,30264,30369,4,trj_id22_ti4_3264_tf4_3369,1,0,0
Larva,30370,30394,4,trj_id17_ti4_3370_tf4_3394,1,0,0
Larva,30395,30424,4,trj_id17_ti4_3395_tf4_3424,1,0,0
Larva,30425,30428,4,trj_id17_ti4_3425_tf4_3428,1,1,1
