ant,from,to,m,tracklet,assigned,single,source
Ant,45001,45018,6,trj_id17_ti6_1_tf6_18,1,0,1
Ant,45019,45020,6,trj_id17_ti6_19_tf6_20,1,1,1
Ant,45021,45514,6,trj_id17_ti6_21_tf6_514,1,0,1
Ant,45515,45537,6,trj_id17_ti6_515_tf6_537,1,1,1
Ant,45538,45755,6,trj_id11_ti6_538_tf6_755,1,0,1
Ant,45756,45781,6,trj_id5_ti6_756_tf6_781,1,1,1
Ant,45782,45863,6,trj_id5_ti6_782_tf6_863,1,0,1
Ant,45864,45951,6,trj_id5_ti6_864_tf6_951,1,1,1
Ant,45952,45953,6,trj_id5_ti6_952_tf6_953,1,0,1
Ant,45954,45954,6,trj_id5_ti6_954_tf6_954,1,1,1
Ant,45955,46019,6,trj_id5_ti6_955_tf6_1019,1,0,1
Ant,46020,46022,6,trj_id21_ti6_1020_tf6_1022,1,1,1
Ant,46023,46026,6,trj_id21_ti6_1023_tf6_1026,1,0,1
Ant,46027,46059,6,trj_id21_ti6_1027_tf6_1059,1,1,1
Ant,46060,46276,6,trj_id21_ti6_1060_tf6_1276,1,0,1
Ant,46277,46323,6,trj_id21_ti6_1277_tf6_1323,1,1,1
Ant,46324,46411,6,trj_id21_ti6_1324_tf6_1411,1,0,1
Ant,46412,46415,6,trj_id27_ti6_1412_tf6_1415,1,1,1
Ant,46416,46582,6,trj_id27_ti6_1416_tf6_1582,1,0,1
Ant,46583,46658,6,trj_id27_ti6_1583_tf6_1658,1,1,1
Ant,46659,46660,6,trj_id27_ti6_1659_tf6_1660,1,0,1
Ant,46661,46661,6,trj_id35_ti6_1661_tf6_1661,1,1,1
Ant,46662,46749,6,trj_id27_ti6_1662_tf6_1749,1,0,1
Ant,46750,46772,6,trj_id22_ti6_1750_tf6_1772,1,1,1
Ant,46773,46855,6,trj_id22_ti6_1773_tf6_1855,1,0,1
Ant,46856,46858,6,trj_id22_ti6_1856_tf6_1858,1,1,0
Ant,46859,47281,6,trj_id21_ti6_1859_tf6_2281,1,0,1
Ant,47282,47306,6,trj_id21_ti6_2282_tf6_2306,1,1,0
Ant,47307,47341,6,trj_id21_ti6_2307_tf6_2341,1,0,1
Ant,47342,47426,6,trj_id21_ti6_2342_tf6_2426,1,1,0
Ant,47427,47442,6,trj_id21_ti6_2427_tf6_2442,1,0,1
Ant,47443,47446,6,trj_id21_ti6_2443_tf6_2446,1,1,1
Ant,47447,47447,6,trj_id21_ti6_2447_tf6_2447,1,0,1
Ant,47448,47448,6,trj_id21_ti6_2448_tf6_2448,1,1,1
Ant,47449,47578,6,trj_id21_ti6_2449_tf6_2578,1,0,1
Ant,47579,47842,6,trj_id21_ti6_2579_tf6_2842,1,1,1
Ant,47843,47917,6,trj_id21_ti6_2843_tf6_2917,1,0,1
Ant,47918,47968,6,trj_id21_ti6_2918_tf6_2968,1,1,1
Ant,47969,47970,6,trj_id7_ti6_2969_tf6_2970,1,0,1
Ant,47971,47976,6,trj_id7_ti6_2971_tf6_2976,1,1,0
Ant,47977,47980,6,trj_id7_ti6_2977_tf6_2980,1,0,0
Ant,47981,47992,6,trj_id26_ti6_2981_tf6_2992,1,1,0
Ant,47993,47995,6,trj_id7_ti6_2993_tf6_2995,1,0,0
Ant,47996,48006,6,trj_id7_ti6_2996_tf6_3006,1,1,0
Ant,48007,48063,6,trj_id7_ti6_3007_tf6_3063,1,1,1
Ant,48064,48064,6,trj_id30_ti6_3064_tf6_3064,1,0,1
Ant,48065,48066,6,trj_id25_ti6_3065_tf6_3066,1,1,1
Ant,48067,48145,6,trj_id25_ti6_3067_tf6_3145,1,0,1
Ant,48146,48309,6,trj_id25_ti6_3146_tf6_3309,1,1,1
Ant,48310,48337,6,trj_id22_ti6_3310_tf6_3337,1,0,1
Ant,48338,48338,6,trj_id22_ti6_3338_tf6_3338,1,1,1
Ant,48339,48339,6,trj_id22_ti6_3339_tf6_3339,1,0,1
Ant,48340,48346,6,trj_id22_ti6_3340_tf6_3346,1,1,1
Ant,48347,48946,6,trj_id22_ti6_3347_tf6_3946,1,0,1
Ant,48947,49546,6,trj_id22_ti6_3947_tf6_4546,1,1,1
Ant,49547,49955,6,trj_id22_ti6_4547_tf6_4955,1,0,1
Ant,49956,49989,6,trj_id30_ti6_4956_tf6_4989,1,1,1
Ant,49990,49993,6,trj_id22_ti6_4990_tf6_4993,1,0,1
Ant,49994,49994,6,trj_id31_ti6_4994_tf6_4994,1,1,1
Ant,49995,50027,6,trj_id22_ti6_4995_tf6_5027,1,0,1
Ant,50028,50033,6,trj_id22_ti6_5028_tf6_5033,1,1,1
Ant,50034,50079,6,trj_id17_ti6_5034_tf6_5079,1,0,1
Ant,50080,50186,6,trj_id26_ti6_5080_tf6_5186,1,1,1
Ant,50187,50263,6,trj_id17_ti6_5187_tf6_5263,1,0,1
Ant,50264,50314,6,trj_id27_ti6_5264_tf6_5314,1,1,1
Ant,50315,50317,6,trj_id17_ti6_5315_tf6_5317,1,0,1
Ant,50318,50318,6,trj_id17_ti6_5318_tf6_5318,1,1,1
Ant,50319,50319,6,trj_id17_ti6_5319_tf6_5319,1,0,1
Ant,50320,50322,6,trj_id17_ti6_5320_tf6_5322,1,1,1
Ant,50323,50323,6,trj_id17_ti6_5323_tf6_5323,1,0,1
Ant,50324,50338,6,trj_id17_ti6_5324_tf6_5338,1,1,1
Ant,50339,50381,6,trj_id17_ti6_5339_tf6_5381,1,0,1
Ant,50382,50462,6,trj_id37_ti6_5382_tf6_5462,1,1,1
Ant,50463,50463,6,trj_id17_ti6_5463_tf6_5463,1,0,1
Ant,50464,50466,6,trj_id21_ti6_5464_tf6_5466,1,1,1
Ant,50467,50474,6,trj_id13_ti6_5467_tf6_5474,1,0,1
Ant,50475,50476,6,trj_id20_ti6_5475_tf6_5476,1,1,1
Ant,50477,50478,6,trj_id13_ti6_5477_tf6_5478,1,0,1
