ant,from,to,m,tracklet,assigned,single,source
Ant,18001,18600,3,trj_id16_ti3_1_tf3_600,1,1,1
Ant,18601,19200,3,trj_id16_ti3_601_tf3_1200,1,1,1
Ant,19201,19800,3,trj_id15_ti3_1201_tf3_1800,1,1,1
Ant,19801,20400,3,trj_id15_ti3_1801_tf3_2400,1,1,1
Ant,20401,21000,3,trj_id15_ti3_2401_tf3_3000,1,1,1
Ant,21001,21600,3,trj_id15_ti3_3001_tf3_3600,1,1,1
Ant,21601,21921,3,trj_id15_ti3_3601_tf3_3921,1,1,1
Ant,21922,22521,3,trj_id15_ti3_3922_tf3_4521,1,0,1
Ant,22522,23121,3,trj_id15_ti3_4522_tf3_5121,1,1,1
Ant,23122,23721,3,trj_id15_ti3_5122_tf3_5721,1,1,1
Ant,23722,24321,3,trj_id15_ti3_5722_tf3_6321,1,1,1
Ant,24322,24888,3,trj_id15_ti3_6322_tf3_6888,1,0,1
Ant,24889,25488,3,trj_id15_ti3_6889_tf3_7488,1,1,1
Ant,25489,26088,3,trj_id22_ti3_7489_tf3_8088,1,1,1
Ant,26089,26308,3,trj_id22_ti3_8089_tf3_8308,1,0,1
Ant,26310,26473,3,trj_id25_ti3_8310_tf3_8473,1,0,1
Ant,26474,26969,3,trj_id23_ti3_8474_tf3_8969,1,0,1
Ant,26970,27000,3,trj_id23_ti3_8970_tf3_9000,1,0,1
