ant,from,to,m,tracklet,assigned,single,source
Ant,45001,45007,6,trj_id6_ti6_1_tf6_7,1,0,1
Ant,45008,45202,6,trj_id6_ti6_8_tf6_202,1,1,1
Ant,45203,45278,6,trj_id6_ti6_203_tf6_278,1,0,1
Ant,45279,45414,6,trj_id31_ti6_279_tf6_414,1,1,1
Ant,45415,45416,6,trj_id6_ti6_415_tf6_416,1,0,1
Ant,45417,45418,6,trj_id9_ti6_417_tf6_418,1,1,1
Ant,45419,45543,6,trj_id6_ti6_419_tf6_543,1,0,1
Ant,45544,45729,6,trj_id6_ti6_544_tf6_729,1,1,1
Ant,45730,46329,6,trj_id6_ti6_730_tf6_1329,1,0,1
Ant,46330,46488,6,trj_id6_ti6_1330_tf6_1488,1,0,1
Ant,46489,46542,6,trj_id16_ti6_1489_tf6_1542,1,1,1
Ant,46543,46578,6,trj_id6_ti6_1543_tf6_1578,1,0,1
Ant,46579,46634,6,trj_id6_ti6_1579_tf6_1634,1,1,1
Ant,46635,46670,6,trj_id6_ti6_1635_tf6_1670,1,0,1
Ant,46671,46775,6,trj_id35_ti6_1671_tf6_1775,1,1,1
Ant,46776,46776,6,trj_id23_ti6_1776_tf6_1776,1,0,1
Ant,46777,46777,6,trj_id26_ti6_1777_tf6_1777,1,1,1
Ant,46778,46802,6,trj_id23_ti6_1778_tf6_1802,1,0,1
Ant,46803,46806,6,trj_id23_ti6_1803_tf6_1806,1,1,1
Ant,46807,46830,6,trj_id17_ti6_1807_tf6_1830,1,0,1
Ant,46831,46963,6,trj_id30_ti6_1831_tf6_1963,1,1,1
Ant,46964,46998,6,trj_id17_ti6_1964_tf6_1998,1,0,1
Ant,46999,47282,6,trj_id17_ti6_1999_tf6_2282,1,1,1
Ant,47283,47439,6,trj_id17_ti6_2283_tf6_2439,1,0,1
Ant,47440,47590,6,trj_id33_ti6_2440_tf6_2590,1,1,1
Ant,47591,47662,6,trj_id17_ti6_2591_tf6_2662,1,0,1
Ant,47663,47779,6,trj_id17_ti6_2663_tf6_2779,1,1,1
Ant,47780,47960,6,trj_id17_ti6_2780_tf6_2960,1,0,1
Ant,47961,47967,6,trj_id17_ti6_2961_tf6_2967,1,1,1
Ant,47968,48029,6,trj_id17_ti6_2968_tf6_3029,1,0,1
Ant,48030,48032,6,trj_id28_ti6_3030_tf6_3032,1,1,1
Ant,48033,48033,6,trj_id17_ti6_3033_tf6_3033,1,0,1
Ant,48034,48034,6,trj_id15_ti6_3034_tf6_3034,1,1,1
Ant,48035,48036,6,trj_id15_ti6_3035_tf6_3036,1,0,1
Ant,48037,48050,6,trj_id15_ti6_3037_tf6_3050,1,1,1
Ant,48051,48054,6,trj_id6_ti6_3051_tf6_3054,1,0,1
Ant,48055,48075,6,trj_id14_ti6_3055_tf6_3075,1,1,1
Ant,48076,48076,6,trj_id6_ti6_3076_tf6_3076,1,0,1
Ant,48077,48077,6,trj_id14_ti6_3077_tf6_3077,1,1,1
Ant,48078,48200,6,trj_id6_ti6_3078_tf6_3200,1,0,1
Ant,48201,48209,6,trj_id6_ti6_3201_tf6_3209,1,1,1
Ant,48210,48232,6,trj_id6_ti6_3210_tf6_3232,1,0,1
Ant,48233,48365,6,trj_id26_ti6_3233_tf6_3365,1,1,1
Ant,48366,48431,6,trj_id6_ti6_3366_tf6_3431,1,0,1
Ant,48432,49031,6,trj_id6_ti6_3432_tf6_4031,1,1,1
Ant,49032,49120,6,trj_id6_ti6_4032_tf6_4120,1,1,1
Ant,49121,49146,6,trj_id6_ti6_4121_tf6_4146,1,0,1
Ant,49147,49200,6,trj_id26_ti6_4147_tf6_4200,1,1,1
Ant,49201,49240,6,trj_id6_ti6_4201_tf6_4240,1,0,1
Ant,49241,49258,6,trj_id6_ti6_4241_tf6_4258,1,1,1
Ant,49259,49285,6,trj_id6_ti6_4259_tf6_4285,1,0,1
Ant,49286,49286,6,trj_id32_ti6_4286_tf6_4286,1,1,1
Ant,49287,49307,6,trj_id6_ti6_4287_tf6_4307,1,0,1
Ant,49308,49388,6,trj_id6_ti6_4308_tf6_4388,1,1,1
Ant,49389,49420,6,trj_id6_ti6_4389_tf6_4420,1,0,1
Ant,49421,49658,6,trj_id28_ti6_4421_tf6_4658,1,1,1
Ant,49659,49666,6,trj_id6_ti6_4659_tf6_4666,1,0,1
Ant,49667,49667,6,trj_id37_ti6_4667_tf6_4667,1,1,1
Ant,49668,49671,6,trj_id6_ti6_4668_tf6_4671,1,0,1
Ant,49672,49672,6,trj_id38_ti6_4672_tf6_4672,1,1,1
Ant,49673,49673,6,trj_id6_ti6_4673_tf6_4673,1,0,1
Ant,49674,49675,6,trj_id38_ti6_4674_tf6_4675,1,1,1
Ant,49676,49718,6,trj_id6_ti6_4676_tf6_4718,1,0,1
Ant,49719,50138,6,trj_id6_ti6_4719_tf6_5138,1,1,1
Ant,50139,50179,6,trj_id6_ti6_5139_tf6_5179,1,0,1
Ant,50180,50232,6,trj_id22_ti6_5180_tf6_5232,1,1,1
Ant,50233,50257,6,trj_id6_ti6_5233_tf6_5257,1,0,1
Ant,50258,50274,6,trj_id6_ti6_5258_tf6_5274,1,1,1
Ant,50275,50303,6,trj_id6_ti6_5275_tf6_5303,1,0,1
Ant,50304,50304,6,trj_id24_ti6_5304_tf6_5304,1,1,1
Ant,50305,50330,6,trj_id6_ti6_5305_tf6_5330,1,0,1
Ant,50331,50511,6,trj_id6_ti6_5331_tf6_5511,1,1,1
Ant,50512,50557,6,trj_id6_ti6_5512_tf6_5557,1,0,1
Ant,50558,50731,6,trj_id32_ti6_5558_tf6_5731,1,1,1
Ant,50732,50799,6,trj_id6_ti6_5732_tf6_5799,1,0,1
Ant,50800,50813,6,trj_id6_ti6_5800_tf6_5813,1,1,1
Ant,50814,50976,6,trj_id6_ti6_5814_tf6_5976,1,0,1
Ant,50977,51171,6,trj_id25_ti6_5977_tf6_6171,1,1,1
Ant,51172,51172,6,trj_id6_ti6_6172_tf6_6172,1,0,1
Ant,51173,51183,6,trj_id25_ti6_6173_tf6_6183,1,1,1
Ant,51184,51227,6,trj_id6_ti6_6184_tf6_6227,1,0,1
Ant,51228,51377,6,trj_id6_ti6_6228_tf6_6377,1,1,1
Ant,51378,51440,6,trj_id6_ti6_6378_tf6_6440,1,0,1
Ant,51441,51710,6,trj_id32_ti6_6441_tf6_6710,1,1,1
Ant,51711,51758,6,trj_id6_ti6_6711_tf6_6758,1,0,1
Ant,51759,51759,6,trj_id6_ti6_6759_tf6_6759,1,1,1
Ant,51760,51762,6,trj_id6_ti6_6760_tf6_6762,1,0,1
Ant,51763,52019,6,trj_id6_ti6_6763_tf6_7019,1,1,1
Ant,52020,52050,6,trj_id6_ti6_7020_tf6_7050,1,0,1
Ant,52051,52178,6,trj_id25_ti6_7051_tf6_7178,1,1,1
Ant,52179,52212,6,trj_id6_ti6_7179_tf6_7212,1,0,1
Ant,52213,52353,6,trj_id6_ti6_7213_tf6_7353,1,1,1
Ant,52354,52407,6,trj_id6_ti6_7354_tf6_7407,1,0,1
Ant,52408,52545,6,trj_id25_ti6_7408_tf6_7545,1,1,1
Ant,52546,52590,6,trj_id6_ti6_7546_tf6_7590,1,0,1
Ant,52591,53190,6,trj_id6_ti6_7591_tf6_8190,1,1,1
Ant,53191,53327,6,trj_id6_ti6_8191_tf6_8327,1,1,1
Ant,53328,53353,6,trj_id6_ti6_8328_tf6_8353,1,0,1
Ant,53354,53433,6,trj_id29_ti6_8354_tf6_8433,1,1,1
