ant,from,to,m,tracklet,assigned,single,source
Ant,36001,36032,5,trj_id12_ti5_1_tf5_32,1,1,1
Ant,36033,36091,5,trj_id9_ti5_33_tf5_91,1,0,1
Ant,36092,36128,5,trj_id9_ti5_92_tf5_128,1,1,1
Ant,36129,36249,5,trj_id2_ti5_129_tf5_249,1,0,1
Ant,36250,36335,5,trj_id2_ti5_250_tf5_335,1,0,1
Ant,36336,36519,5,trj_id2_ti5_336_tf5_519,1,1,1
Ant,36520,36610,5,trj_id2_ti5_520_tf5_610,1,0,1
Ant,36611,36804,5,trj_id2_ti5_611_tf5_804,1,1,1
Ant,36805,36919,5,trj_id2_ti5_805_tf5_919,1,0,1
Ant,36920,36946,5,trj_id2_ti5_920_tf5_946,1,1,1
Ant,36947,36947,5,trj_id2_ti5_947_tf5_947,1,0,1
Ant,36948,36949,5,trj_id2_ti5_948_tf5_949,1,1,1
Ant,36950,36964,5,trj_id2_ti5_950_tf5_964,1,0,1
Ant,36965,36990,5,trj_id11_ti5_965_tf5_990,1,1,1
Ant,36991,37011,5,trj_id2_ti5_991_tf5_1011,1,0,1
Ant,37012,37302,5,trj_id2_ti5_1012_tf5_1302,1,1,1
Ant,37303,37366,5,trj_id2_ti5_1303_tf5_1366,1,0,1
Ant,37367,37434,5,trj_id6_ti5_1367_tf5_1434,1,1,1
Ant,37435,37681,5,trj_id2_ti5_1435_tf5_1681,1,0,1
Ant,37682,37705,5,trj_id2_ti5_1682_tf5_1705,1,1,1
Ant,37706,37732,5,trj_id2_ti5_1706_tf5_1732,1,0,1
Ant,37733,37765,5,trj_id34_ti5_1733_tf5_1765,1,1,1
Ant,37766,37786,5,trj_id2_ti5_1766_tf5_1786,1,0,1
Ant,37787,37787,5,trj_id38_ti5_1787_tf5_1787,1,1,1
Ant,37788,37791,5,trj_id34_ti5_1788_tf5_1791,1,0,1
Ant,37792,37792,5,trj_id34_ti5_1792_tf5_1792,1,1,1
Ant,37793,37793,5,trj_id19_ti5_1793_tf5_1793,1,0,1
Ant,37794,37794,5,trj_id34_ti5_1794_tf5_1794,1,1,1
Ant,37795,37818,5,trj_id19_ti5_1795_tf5_1818,1,0,1
Ant,37819,37883,5,trj_id19_ti5_1819_tf5_1883,1,1,1
Ant,37884,38483,5,trj_id10_ti5_1884_tf5_2483,1,0,1
Ant,38484,39083,5,trj_id6_ti5_2484_tf5_3083,1,1,1
Ant,39084,39169,5,trj_id6_ti5_3084_tf5_3169,1,0,1
Ant,39170,39207,5,trj_id27_ti5_3170_tf5_3207,1,1,1
Ant,39208,39221,5,trj_id24_ti5_3208_tf5_3221,1,0,1
Ant,39222,39353,5,trj_id4_ti5_3222_tf5_3353,1,1,1
Ant,39354,39376,5,trj_id4_ti5_3354_tf5_3376,1,0,1
Ant,39377,39458,5,trj_id31_ti5_3377_tf5_3458,1,1,1
Ant,39459,39484,5,trj_id4_ti5_3459_tf5_3484,1,0,1
Ant,39485,39496,5,trj_id4_ti5_3485_tf5_3496,1,1,1
Ant,39497,39510,5,trj_id4_ti5_3497_tf5_3510,1,0,1
Ant,39511,39555,5,trj_id4_ti5_3511_tf5_3555,1,1,1
Ant,39556,39646,5,trj_id4_ti5_3556_tf5_3646,1,0,1
Ant,39647,39676,5,trj_id33_ti5_3647_tf5_3676,1,1,1
Ant,39677,39733,5,trj_id4_ti5_3677_tf5_3733,1,0,1
Ant,39734,39893,5,trj_id4_ti5_3734_tf5_3893,1,1,1
Ant,39894,40003,5,trj_id4_ti5_3894_tf5_4003,1,0,1
Ant,40004,40092,5,trj_id20_ti5_4004_tf5_4092,1,0,1
Ant,40093,40093,5,trj_id20_ti5_4093_tf5_4093,1,1,1
Ant,40094,40095,5,trj_id20_ti5_4094_tf5_4095,1,0,1
Ant,40096,40096,5,trj_id20_ti5_4096_tf5_4096,1,1,1
Ant,40097,40131,5,trj_id20_ti5_4097_tf5_4131,1,0,1
Ant,40132,40220,5,trj_id4_ti5_4132_tf5_4220,1,0,1
Ant,40221,40261,5,trj_id4_ti5_4221_tf5_4261,1,1,1
Ant,40262,40312,5,trj_id4_ti5_4262_tf5_4312,1,0,1
Ant,40313,40342,5,trj_id24_ti5_4313_tf5_4342,1,1,1
Ant,40343,40493,5,trj_id4_ti5_4343_tf5_4493,1,0,1
Ant,40494,40538,5,trj_id4_ti5_4494_tf5_4538,1,1,1
Ant,40539,40562,5,trj_id4_ti5_4539_tf5_4562,1,0,1
Ant,40563,40775,5,trj_id4_ti5_4563_tf5_4775,1,1,1
Ant,40776,40799,5,trj_id4_ti5_4776_tf5_4799,1,0,1
Ant,40800,40862,5,trj_id32_ti5_4800_tf5_4862,1,1,1
Ant,40863,40871,5,trj_id4_ti5_4863_tf5_4871,1,0,1
Ant,40872,40875,5,trj_id35_ti5_4872_tf5_4875,1,1,1
Ant,40876,40922,5,trj_id4_ti5_4876_tf5_4922,1,0,1
Ant,40923,41294,5,trj_id4_ti5_4923_tf5_5294,1,1,1
Ant,41295,41398,5,trj_id4_ti5_5295_tf5_5398,1,0,1
Ant,41399,41464,5,trj_id19_ti5_5399_tf5_5464,1,1,1
Ant,41465,41525,5,trj_id4_ti5_5465_tf5_5525,1,0,1
Ant,41526,41547,5,trj_id4_ti5_5526_tf5_5547,1,1,1
Ant,41548,41596,5,trj_id4_ti5_5548_tf5_5596,1,0,1
Ant,41597,41665,5,trj_id4_ti5_5597_tf5_5665,1,1,1
Ant,41666,41757,5,trj_id4_ti5_5666_tf5_5757,1,0,1
Ant,41758,41919,5,trj_id11_ti5_5758_tf5_5919,1,1,1
Ant,41920,42150,5,trj_id4_ti5_5920_tf5_6150,1,0,1
Ant,42151,42219,5,trj_id4_ti5_6151_tf5_6219,1,1,1
Ant,42220,42249,5,trj_id4_ti5_6220_tf5_6249,1,0,1
Ant,42250,42293,5,trj_id33_ti5_6250_tf5_6293,1,1,1
Ant,42294,42341,5,trj_id4_ti5_6294_tf5_6341,1,0,1
Ant,42342,42421,5,trj_id4_ti5_6342_tf5_6421,1,1,1
Ant,42422,42426,5,trj_id4_ti5_6422_tf5_6426,1,0,1
Ant,42427,42427,5,trj_id4_ti5_6427_tf5_6427,1,1,1
Ant,42428,42502,5,trj_id4_ti5_6428_tf5_6502,1,0,1
Ant,42503,42634,5,trj_id24_ti5_6503_tf5_6634,1,1,1
Ant,42635,42683,5,trj_id4_ti5_6635_tf5_6683,1,0,1
Ant,42684,43142,5,trj_id4_ti5_6684_tf5_7142,1,1,1
Ant,43143,43166,5,trj_id4_ti5_7143_tf5_7166,1,0,1
Ant,43167,43265,5,trj_id33_ti5_7167_tf5_7265,1,1,1
Ant,43266,43314,5,trj_id4_ti5_7266_tf5_7314,1,0,1
Ant,43315,43485,5,trj_id4_ti5_7315_tf5_7485,1,1,1
Ant,43486,43524,5,trj_id4_ti5_7486_tf5_7524,1,0,1
Ant,43525,43653,5,trj_id33_ti5_7525_tf5_7653,1,1,1
Ant,43654,43702,5,trj_id4_ti5_7654_tf5_7702,1,0,1
Ant,43703,43711,5,trj_id4_ti5_7703_tf5_7711,1,1,1
Ant,43712,43911,5,trj_id4_ti5_7712_tf5_7911,1,0,1
Ant,43912,43912,5,trj_id14_ti5_7912_tf5_7912,1,1,1
Ant,43913,43918,5,trj_id4_ti5_7913_tf5_7918,1,0,1
Ant,43919,43920,5,trj_id31_ti5_7919_tf5_7920,1,1,1
Ant,43921,43921,5,trj_id4_ti5_7921_tf5_7921,1,0,1
Ant,43922,43924,5,trj_id31_ti5_7922_tf5_7924,1,1,1
Ant,43925,43925,5,trj_id4_ti5_7925_tf5_7925,1,0,1
Ant,43926,43926,5,trj_id33_ti5_7926_tf5_7926,1,1,1
Ant,43927,43927,5,trj_id4_ti5_7927_tf5_7927,1,0,1
Ant,43928,43929,5,trj_id33_ti5_7928_tf5_7929,1,1,1
Ant,43930,43932,5,trj_id4_ti5_7930_tf5_7932,1,0,1
Ant,43933,43933,5,trj_id14_ti5_7933_tf5_7933,1,1,1
Ant,43934,43934,5,trj_id4_ti5_7934_tf5_7934,1,0,1
