ant,from,to,m,tracklet,assigned,single,source
Ant,27001,27600,4,trj_id10_ti4_1_tf4_600,1,1,1
Ant,27601,27977,4,trj_id10_ti4_601_tf4_977,1,0,1
Ant,27978,27993,4,trj_id31_ti4_978_tf4_993,1,1,1
Ant,27994,28377,4,trj_id10_ti4_994_tf4_1377,1,0,1
Ant,28378,28382,4,trj_id10_ti4_1378_tf4_1382,1,1,1
Ant,28383,28982,4,trj_id10_ti4_1383_tf4_1982,1,0,1
Ant,28983,29566,4,trj_id10_ti4_1983_tf4_2566,1,1,1
Ant,29567,29855,4,trj_id10_ti4_2567_tf4_2855,1,0,1
Ant,29856,29864,4,trj_id20_ti4_2856_tf4_2864,1,1,1
Ant,29865,30133,4,trj_id10_ti4_2865_tf4_3133,1,0,1
Ant,30134,30187,4,trj_id10_ti4_3134_tf4_3187,1,0,1
Ant,30188,30189,4,trj_id29_ti4_3188_tf4_3189,1,1,1
Ant,30190,30191,4,trj_id10_ti4_3190_tf4_3191,1,0,1
Ant,30192,30197,4,trj_id27_ti4_3192_tf4_3197,1,1,1
Ant,30198,30271,4,trj_id10_ti4_3198_tf4_3271,1,0,1
Ant,30272,30871,4,trj_id10_ti4_3272_tf4_3871,1,0,1
Ant,30872,31185,4,trj_id10_ti4_3872_tf4_4185,1,0,1
Ant,31186,31197,4,trj_id31_ti4_4186_tf4_4197,1,1,1
Ant,31198,31200,4,trj_id10_ti4_4198_tf4_4200,1,0,1
Ant,31201,31272,4,trj_id12_ti4_4201_tf4_4272,1,0,1
Ant,31273,31273,4,trj_id33_ti4_4273_tf4_4273,1,0,1
Ant,31274,31280,4,trj_id12_ti4_4274_tf4_4280,1,1,1
Ant,31281,31360,4,trj_id12_ti4_4281_tf4_4360,1,0,1
Ant,31361,31364,4,trj_id27_ti4_4361_tf4_4364,1,1,1
Ant,31365,31498,4,trj_id12_ti4_4365_tf4_4498,1,0,1
Ant,31499,31528,4,trj_id12_ti4_4499_tf4_4528,1,1,1
Ant,31529,32022,4,trj_id12_ti4_4529_tf4_5022,1,0,1
Ant,32023,32090,4,trj_id12_ti4_5023_tf4_5090,1,0,1
Ant,32091,32111,4,trj_id12_ti4_5091_tf4_5111,1,1,1
Ant,32112,32172,4,trj_id12_ti4_5112_tf4_5172,1,0,1
Ant,32173,32185,4,trj_id12_ti4_5173_tf4_5185,1,1,1
Ant,32186,32217,4,trj_id12_ti4_5186_tf4_5217,1,0,1
Ant,32218,32418,4,trj_id25_ti4_5218_tf4_5418,1,1,1
Ant,32419,32490,4,trj_id25_ti4_5419_tf4_5490,1,0,1
Ant,32491,32493,4,trj_id25_ti4_5491_tf4_5493,1,1,1
Ant,32494,32629,4,trj_id23_ti4_5494_tf4_5629,1,0,1
Ant,32630,32630,4,trj_id23_ti4_5630_tf4_5630,1,0,1
Ant,32631,32631,4,trj_id29_ti4_5631_tf4_5631,1,1,1
Ant,32632,32723,4,trj_id17_ti4_5632_tf4_5723,1,0,1
Ant,32724,32749,4,trj_id17_ti4_5724_tf4_5749,1,1,1
