ant,from,to,m,tracklet,assigned,single,source
Ant,18001,18167,3,trj_id3_ti3_1_tf3_167,1,1,1
Ant,18168,18767,3,trj_id3_ti3_168_tf3_767,1,0,1
Ant,18768,19367,3,trj_id3_ti3_768_tf3_1367,1,1,1
Ant,19368,19967,3,trj_id3_ti3_1368_tf3_1967,1,1,1
Ant,19968,20567,3,trj_id3_ti3_1968_tf3_2567,1,1,1
Ant,20568,21167,3,trj_id3_ti3_2568_tf3_3167,1,1,1
Ant,21168,21767,3,trj_id3_ti3_3168_tf3_3767,1,1,1
Ant,21768,22367,3,trj_id3_ti3_3768_tf3_4367,1,1,1
Ant,22368,22967,3,trj_id3_ti3_4368_tf3_4967,1,1,1
Ant,22968,23567,3,trj_id3_ti3_4968_tf3_5567,1,1,1
Ant,23568,24167,3,trj_id3_ti3_5568_tf3_6167,1,1,1
Ant,24168,24767,3,trj_id3_ti3_6168_tf3_6767,1,1,1
Ant,24768,25367,3,trj_id3_ti3_6768_tf3_7367,1,1,1
Ant,25368,25967,3,trj_id3_ti3_7368_tf3_7967,1,1,1
Ant,25968,26567,3,trj_id3_ti3_7968_tf3_8567,1,1,1
Ant,26568,27000,3,trj_id3_ti3_8568_tf3_9000,1,1,1
Larva,18001,18167,3,trj_id8_ti3_1_tf3_167,1,1,1
Larva,18168,18767,3,trj_id3_ti3_168_tf3_767,1,0,0
