ant,from,to,m,tracklet,assigned,single,source
Ant,27001,27600,4,trj_id9_ti4_1_tf4_600,1,1,1
Ant,27601,28200,4,trj_id6_ti4_601_tf4_1200,1,1,1
Ant,28201,28800,4,trj_id6_ti4_1201_tf4_1800,1,1,1
Ant,28801,29400,4,trj_id4_ti4_1801_tf4_2400,1,1,1
Ant,29401,30000,4,trj_id6_ti4_2401_tf4_3000,1,1,1
Ant,30001,30600,4,trj_id6_ti4_3001_tf4_3600,1,1,1
Ant,30601,31188,4,trj_id6_ti4_3601_tf4_4188,1,0,1
Ant,31189,31788,4,trj_id6_ti4_4189_tf4_4788,1,1,1
Ant,31789,32388,4,trj_id6_ti4_4789_tf4_5388,1,1,1
Ant,32389,32496,4,trj_id6_ti4_5389_tf4_5496,1,0,1
Ant,32497,33096,4,trj_id25_ti4_5497_tf4_6096,1,1,1
Ant,33097,33445,4,trj_id25_ti4_6097_tf4_6445,1,0,1
Ant,33446,33456,4,trj_id27_ti4_6446_tf4_6456,1,1,1
Ant,33457,33686,4,trj_id25_ti4_6457_tf4_6686,1,0,1
Ant,33687,33695,4,trj_id25_ti4_6687_tf4_6695,1,1,1
Ant,33696,34017,4,trj_id5_ti4_6696_tf4_7017,1,0,1
Ant,34018,34029,4,trj_id32_ti4_7018_tf4_7029,1,1,1
Ant,34030,34383,4,trj_id5_ti4_7030_tf4_7383,1,0,1
Ant,34384,34401,4,trj_id35_ti4_7384_tf4_7401,1,1,1
Ant,34402,34945,4,trj_id5_ti4_7402_tf4_7945,1,0,1
Ant,34946,34948,4,trj_id5_ti4_7946_tf4_7948,1,1,1
Ant,34949,35548,4,trj_id5_ti4_7949_tf4_8548,1,0,1
Ant,35549,35876,4,trj_id5_ti4_8549_tf4_8876,1,0,1
Ant,35877,35878,4,trj_id23_ti4_8877_tf4_8878,1,1,1
Ant,35879,36000,4,trj_id5_ti4_8879_tf4_9000,1,0,1
Larva,33097,33445,4,trj_id25_ti4_6097_tf4_6445,1,0,0
Larva,33446,33456,4,trj_id25_ti4_6446_tf4_6456,1,1,0
Larva,33457,33686,4,trj_id25_ti4_6457_tf4_6686,1,0,0
Larva,33687,33695,4,trj_id31_ti4_6687_tf4_6695,1,1,1
Larva,33696,34017,4,trj_id5_ti4_6696_tf4_7017,1,0,0
Larva,34018,34029,4,trj_id5_ti4_7018_tf4_7029,1,1,1
Larva,34030,34383,4,trj_id5_ti4_7030_tf4_7383,1,0,0
Larva,34384,34401,4,trj_id5_ti4_7384_tf4_7401,1,1,1
Larva,34402,34945,4,trj_id5_ti4_7402_tf4_7945,1,0,0
Larva,34946,34948,4,trj_id35_ti4_7946_tf4_7948,1,1,1
Larva,34949,35548,4,trj_id5_ti4_7949_tf4_8548,1,0,0
Larva,35549,35876,4,trj_id5_ti4_8549_tf4_8876,1,0,0
Larva,35877,35878,4,trj_id5_ti4_8877_tf4_8878,1,1,0
Larva,35879,36000,4,trj_id5_ti4_8879_tf4_9000,1,0,0
