ant,from,to,m,tracklet,assigned,single,source
Ant,18001,18600,3,trj_id24_ti3_1_tf3_600,1,1,1
Ant,18601,18797,3,trj_id26_ti3_601_tf3_797,1,0,1
Ant,18798,18870,3,trj_id22_ti3_798_tf3_870,1,1,1
Ant,18871,19103,3,trj_id22_ti3_871_tf3_1103,1,0,1
Ant,19104,19111,3,trj_id22_ti3_1104_tf3_1111,1,1,1
Ant,19112,19113,3,trj_id22_ti3_1112_tf3_1113,1,0,1
Ant,19114,19114,3,trj_id22_ti3_1114_tf3_1114,1,1,1
Ant,19115,19662,3,trj_id22_ti3_1115_tf3_1662,1,0,1
Ant,19663,19675,3,trj_id22_ti3_1663_tf3_1675,1,1,1
Ant,19676,19832,3,trj_id22_ti3_1676_tf3_1832,1,0,1
Ant,19833,19835,3,trj_id22_ti3_1833_tf3_1835,1,1,1
Ant,19836,19909,3,trj_id22_ti3_1836_tf3_1909,1,0,1
Ant,19910,19913,3,trj_id30_ti3_1910_tf3_1913,1,1,1
Ant,19914,19967,3,trj_id22_ti3_1914_tf3_1967,1,0,1
Ant,19968,19984,3,trj_id22_ti3_1968_tf3_1984,1,1,1
Ant,19985,19989,3,trj_id29_ti3_1985_tf3_1989,1,0,1
Ant,19990,19992,3,trj_id29_ti3_1990_tf3_1992,1,1,1
Ant,19993,20117,3,trj_id29_ti3_1993_tf3_2117,1,0,1
Ant,20118,20172,3,trj_id30_ti3_2118_tf3_2172,1,1,1
Ant,20173,20388,3,trj_id28_ti3_2173_tf3_2388,1,0,1
Ant,20389,20397,3,trj_id29_ti3_2389_tf3_2397,1,1,1
Ant,20398,20400,3,trj_id28_ti3_2398_tf3_2400,1,0,1
Ant,20401,20403,3,trj_id27_ti3_2401_tf3_2403,1,1,1
Ant,20404,20468,3,trj_id24_ti3_2404_tf3_2468,1,0,1
Ant,20469,20480,3,trj_id27_ti3_2469_tf3_2480,1,1,1
Ant,20481,20482,3,trj_id24_ti3_2481_tf3_2482,1,0,1
Ant,20483,20483,3,trj_id27_ti3_2483_tf3_2483,1,1,1
Ant,20484,20484,3,trj_id24_ti3_2484_tf3_2484,1,0,1
Ant,20485,20516,3,trj_id27_ti3_2485_tf3_2516,1,1,1
Ant,20517,21004,3,trj_id24_ti3_2517_tf3_3004,1,0,1
Ant,21005,21087,3,trj_id28_ti3_3005_tf3_3087,1,1,1
Ant,21088,21148,3,trj_id17_ti3_3088_tf3_3148,1,0,1
Ant,21149,21168,3,trj_id17_ti3_3149_tf3_3168,1,1,1
Ant,21169,21448,3,trj_id17_ti3_3169_tf3_3448,1,0,1
Ant,21449,21483,3,trj_id28_ti3_3449_tf3_3483,1,1,1
Ant,21484,22083,3,trj_id17_ti3_3484_tf3_4083,1,0,1
Ant,22084,22184,3,trj_id17_ti3_4084_tf3_4184,1,0,1
Ant,22185,22196,3,trj_id27_ti3_4185_tf3_4196,1,1,1
Ant,22197,22198,3,trj_id17_ti3_4197_tf3_4198,1,0,1
Ant,22199,22200,3,trj_id22_ti3_4199_tf3_4200,1,1,1
Ant,22201,22229,3,trj_id19_ti3_4201_tf3_4229,1,0,1
Ant,22230,22233,3,trj_id27_ti3_4230_tf3_4233,1,1,1
Ant,22234,22388,3,trj_id27_ti3_4234_tf3_4388,1,0,1
Ant,22389,22400,3,trj_id25_ti3_4389_tf3_4400,1,1,1
Ant,22401,22422,3,trj_id25_ti3_4401_tf3_4422,1,0,1
Ant,22423,22611,3,trj_id25_ti3_4423_tf3_4611,1,1,1
Ant,22612,22731,3,trj_id21_ti3_4612_tf3_4731,1,0,1
Ant,22732,22739,3,trj_id21_ti3_4732_tf3_4739,1,1,1
Ant,22740,23130,3,trj_id21_ti3_4740_tf3_5130,1,0,1
Ant,23131,23141,3,trj_id29_ti3_5131_tf3_5141,1,1,1
Ant,23142,23238,3,trj_id21_ti3_5142_tf3_5238,1,0,1
Ant,23239,23253,3,trj_id21_ti3_5239_tf3_5253,1,1,1
Ant,23254,23527,3,trj_id19_ti3_5254_tf3_5527,1,0,1
Ant,23528,23528,3,trj_id27_ti3_5528_tf3_5528,1,1,1
Ant,23529,23529,3,trj_id19_ti3_5529_tf3_5529,1,0,1
Ant,23530,23534,3,trj_id27_ti3_5530_tf3_5534,1,1,1
Ant,23535,23536,3,trj_id19_ti3_5535_tf3_5536,1,0,1
Ant,23537,23537,3,trj_id27_ti3_5537_tf3_5537,1,1,1
Ant,23538,23538,3,trj_id19_ti3_5538_tf3_5538,1,0,1
Ant,23539,23539,3,trj_id27_ti3_5539_tf3_5539,1,1,1
Ant,23540,23540,3,trj_id19_ti3_5540_tf3_5540,1,0,1
Ant,23541,23541,3,trj_id27_ti3_5541_tf3_5541,1,1,1
Ant,23542,23542,3,trj_id19_ti3_5542_tf3_5542,1,0,1
Ant,23543,23555,3,trj_id27_ti3_5543_tf3_5555,1,1,1
Ant,23556,23830,3,trj_id19_ti3_5556_tf3_5830,1,0,1
Ant,23831,23832,3,trj_id19_ti3_5831_tf3_5832,1,1,1
Ant,23833,23833,3,trj_id19_ti3_5833_tf3_5833,1,0,1
Ant,23834,23838,3,trj_id19_ti3_5834_tf3_5838,1,1,1
Ant,23839,24438,3,trj_id19_ti3_5839_tf3_6438,1,0,1
Ant,24439,24451,3,trj_id26_ti3_6439_tf3_6451,1,0,1
Ant,24452,24460,3,trj_id26_ti3_6452_tf3_6460,1,1,1
Ant,24461,24598,3,trj_id17_ti3_6461_tf3_6598,1,0,1
Ant,24599,24604,3,trj_id17_ti3_6599_tf3_6604,1,1,1
Ant,24605,24795,3,trj_id17_ti3_6605_tf3_6795,1,0,1
Ant,24796,24828,3,trj_id17_ti3_6796_tf3_6828,1,1,1
Ant,24829,25052,3,trj_id5_ti3_6829_tf3_7052,1,0,1
Ant,25053,25064,3,trj_id28_ti3_7053_tf3_7064,1,1,1
Ant,25065,25572,3,trj_id28_ti3_7065_tf3_7572,1,0,1
Ant,25573,25575,3,trj_id12_ti3_7573_tf3_7575,1,1,1
Ant,25576,25622,3,trj_id12_ti3_7576_tf3_7622,1,0,1
Ant,25623,25626,3,trj_id24_ti3_7623_tf3_7626,1,1,1
Ant,25627,25628,3,trj_id12_ti3_7627_tf3_7628,1,0,1
Ant,25629,25634,3,trj_id24_ti3_7629_tf3_7634,1,1,1
Ant,25635,25666,3,trj_id12_ti3_7635_tf3_7666,1,0,1
Ant,25667,25672,3,trj_id12_ti3_7667_tf3_7672,1,1,1
Ant,25673,25679,3,trj_id26_ti3_7673_tf3_7679,1,0,1
Ant,25680,25680,3,trj_id12_ti3_7680_tf3_7680,1,1,1
Ant,25681,26143,3,trj_id12_ti3_7681_tf3_8143,1,0,1
Ant,26144,26150,3,trj_id12_ti3_8144_tf3_8150,1,1,1
Ant,26151,26171,3,trj_id12_ti3_8151_tf3_8171,1,0,1
Ant,26172,26255,3,trj_id24_ti3_8172_tf3_8255,1,1,1
Ant,26256,26788,3,trj_id12_ti3_8256_tf3_8788,1,0,1
Ant,26789,26801,3,trj_id12_ti3_8789_tf3_8801,1,1,1
Ant,26802,26832,3,trj_id12_ti3_8802_tf3_8832,1,0,1
Ant,26833,26851,3,trj_id27_ti3_8833_tf3_8851,1,1,1
Ant,26852,26918,3,trj_id26_ti3_8852_tf3_8918,1,0,1
Ant,26919,26920,3,trj_id26_ti3_8919_tf3_8920,1,1,1
Ant,26921,26954,3,trj_id26_ti3_8921_tf3_8954,1,0,1
Ant,26955,27000,3,trj_id24_ti3_8955_tf3_9000,1,1,1
Larva,18601,18797,3,trj_id26_ti3_601_tf3_797,1,0,0
Larva,18798,18870,3,trj_id26_ti3_798_tf3_870,1,1,1
Larva,18871,19103,3,trj_id22_ti3_871_tf3_1103,1,0,0
Larva,19104,19111,3,trj_id26_ti3_1104_tf3_1111,1,1,1
Larva,19112,19113,3,trj_id22_ti3_1112_tf3_1113,1,0,0
Larva,19114,19114,3,trj_id26_ti3_1114_tf3_1114,1,1,1
Larva,19115,19662,3,trj_id22_ti3_1115_tf3_1662,1,0,0
Larva,19663,19675,3,trj_id29_ti3_1663_tf3_1675,1,1,1
Larva,19676,19832,3,trj_id22_ti3_1676_tf3_1832,1,0,0
Larva,19833,19835,3,trj_id28_ti3_1833_tf3_1835,1,1,1
Larva,19836,19909,3,trj_id22_ti3_1836_tf3_1909,1,0,0
Larva,19910,19913,3,trj_id22_ti3_1910_tf3_1913,1,1,1
Larva,19914,19967,3,trj_id22_ti3_1914_tf3_1967,1,0,0
Larva,19968,19984,3,trj_id29_ti3_1968_tf3_1984,1,1,1
Larva,19985,19989,3,trj_id29_ti3_1985_tf3_1989,1,0,0
Larva,19990,19992,3,trj_id30_ti3_1990_tf3_1992,1,1,1
Larva,19993,20117,3,trj_id29_ti3_1993_tf3_2117,1,0,0
Larva,20118,20172,3,trj_id29_ti3_2118_tf3_2172,1,1,1
Larva,20173,20388,3,trj_id28_ti3_2173_tf3_2388,1,0,0
Larva,20389,20397,3,trj_id28_ti3_2389_tf3_2397,1,1,1
Larva,20398,20400,3,trj_id28_ti3_2398_tf3_2400,1,0,0
Larva,20401,20403,3,trj_id24_ti3_2401_tf3_2403,1,1,1
Larva,20404,20468,3,trj_id24_ti3_2404_tf3_2468,1,0,0
Larva,20469,20480,3,trj_id24_ti3_2469_tf3_2480,1,1,1
Larva,20481,20482,3,trj_id24_ti3_2481_tf3_2482,1,0,0
Larva,20483,20483,3,trj_id24_ti3_2483_tf3_2483,1,1,1
Larva,20484,20484,3,trj_id24_ti3_2484_tf3_2484,1,0,0
Larva,20485,20516,3,trj_id24_ti3_2485_tf3_2516,1,1,1
Larva,20517,21004,3,trj_id24_ti3_2517_tf3_3004,1,0,0
Larva,21005,21087,3,trj_id24_ti3_3005_tf3_3087,1,1,1
Larva,21088,21148,3,trj_id17_ti3_3088_tf3_3148,1,0,0
Larva,21149,21168,3,trj_id30_ti3_3149_tf3_3168,1,1,1
Larva,21169,21448,3,trj_id17_ti3_3169_tf3_3448,1,0,0
Larva,21449,21483,3,trj_id29_ti3_3449_tf3_3483,1,1,1
Larva,21484,22083,3,trj_id17_ti3_3484_tf3_4083,1,0,0
Larva,22084,22184,3,trj_id17_ti3_4084_tf3_4184,1,0,0
Larva,22185,22196,3,trj_id17_ti3_4185_tf3_4196,1,1,1
Larva,22197,22198,3,trj_id17_ti3_4197_tf3_4198,1,0,0
Larva,22199,22200,3,trj_id17_ti3_4199_tf3_4200,1,1,1
Larva,22201,22229,3,trj_id19_ti3_4201_tf3_4229,1,0,0
Larva,22230,22233,3,trj_id28_ti3_4230_tf3_4233,1,1,1
Larva,22234,22388,3,trj_id27_ti3_4234_tf3_4388,1,0,0
Larva,22389,22400,3,trj_id26_ti3_4389_tf3_4400,1,1,1
Larva,22401,22422,3,trj_id25_ti3_4401_tf3_4422,1,0,0
Larva,22423,22611,3,trj_id21_ti3_4423_tf3_4611,1,1,1
Larva,22612,22731,3,trj_id21_ti3_4612_tf3_4731,1,0,0
Larva,22732,22739,3,trj_id26_ti3_4732_tf3_4739,1,1,1
Larva,22740,23130,3,trj_id21_ti3_4740_tf3_5130,1,0,0
Larva,23131,23141,3,trj_id21_ti3_5131_tf3_5141,1,1,1
Larva,23142,23238,3,trj_id21_ti3_5142_tf3_5238,1,0,0
Larva,23239,23253,3,trj_id27_ti3_5239_tf3_5253,1,1,1
Larva,23254,23527,3,trj_id19_ti3_5254_tf3_5527,1,0,0
Larva,23528,23528,3,trj_id19_ti3_5528_tf3_5528,1,1,1
Larva,23529,23529,3,trj_id19_ti3_5529_tf3_5529,1,0,0
Larva,23530,23534,3,trj_id19_ti3_5530_tf3_5534,1,1,1
Larva,23535,23536,3,trj_id19_ti3_5535_tf3_5536,1,0,0
Larva,23537,23537,3,trj_id19_ti3_5537_tf3_5537,1,1,0
Larva,23538,23538,3,trj_id19_ti3_5538_tf3_5538,1,0,0
Larva,23539,23539,3,trj_id19_ti3_5539_tf3_5539,1,1,1
Larva,23540,23540,3,trj_id19_ti3_5540_tf3_5540,1,0,0
Larva,23541,23541,3,trj_id19_ti3_5541_tf3_5541,1,1,1
Larva,23542,23542,3,trj_id19_ti3_5542_tf3_5542,1,0,0
Larva,23543,23555,3,trj_id19_ti3_5543_tf3_5555,1,1,1
Larva,23556,23830,3,trj_id19_ti3_5556_tf3_5830,1,0,0
Larva,23831,23832,3,trj_id27_ti3_5831_tf3_5832,1,1,1
Larva,23833,23833,3,trj_id19_ti3_5833_tf3_5833,1,0,0
Larva,23834,23838,3,trj_id27_ti3_5834_tf3_5838,1,1,1
Larva,23839,24438,3,trj_id19_ti3_5839_tf3_6438,1,0,0
Larva,24439,24451,3,trj_id26_ti3_6439_tf3_6451,1,0,0
Larva,24452,24460,3,trj_id27_ti3_6452_tf3_6460,1,1,1
Larva,24461,24598,3,trj_id17_ti3_6461_tf3_6598,1,0,0
Larva,24599,24604,3,trj_id25_ti3_6599_tf3_6604,1,1,1
Larva,24605,24795,3,trj_id17_ti3_6605_tf3_6795,1,0,0
Larva,24796,24828,3,trj_id5_ti3_6796_tf3_6828,1,1,1
Larva,24829,25052,3,trj_id5_ti3_6829_tf3_7052,1,0,0
Larva,25053,25064,3,trj_id29_ti3_7053_tf3_7064,1,1,1
Larva,25065,25572,3,trj_id28_ti3_7065_tf3_7572,1,0,0
Larva,25573,25575,3,trj_id24_ti3_7573_tf3_7575,1,1,1
Larva,25576,25622,3,trj_id12_ti3_7576_tf3_7622,1,0,0
Larva,25623,25626,3,trj_id12_ti3_7623_tf3_7626,1,1,1
Larva,25627,25628,3,trj_id12_ti3_7627_tf3_7628,1,0,0
Larva,25629,25634,3,trj_id12_ti3_7629_tf3_7634,1,1,1
Larva,25635,25666,3,trj_id12_ti3_7635_tf3_7666,1,0,0
Larva,25667,25672,3,trj_id26_ti3_7667_tf3_7672,1,1,1
Larva,25673,25679,3,trj_id26_ti3_7673_tf3_7679,1,0,0
Larva,25680,25680,3,trj_id26_ti3_7680_tf3_7680,1,1,1
Larva,25681,26143,3,trj_id12_ti3_7681_tf3_8143,1,0,0
Larva,26144,26150,3,trj_id23_ti3_8144_tf3_8150,1,1,1
Larva,26151,26171,3,trj_id12_ti3_8151_tf3_8171,1,0,0
Larva,26172,26255,3,trj_id12_ti3_8172_tf3_8255,1,1,1
Larva,26256,26788,3,trj_id12_ti3_8256_tf3_8788,1,0,0
Larva,26789,26801,3,trj_id27_ti3_8789_tf3_8801,1,1,1
Larva,26802,26832,3,trj_id12_ti3_8802_tf3_8832,1,0,0
Larva,26833,26851,3,trj_id26_ti3_8833_tf3_8851,1,1,1
Larva,26852,26918,3,trj_id26_ti3_8852_tf3_8918,1,0,0
Larva,26919,26920,3,trj_id27_ti3_8919_tf3_8920,1,1,1
Larva,26921,26954,3,trj_id26_ti3_8921_tf3_8954,1,0,0
Larva,26955,27000,3,trj_id18_ti3_8955_tf3_9000,1,1,1
