ant,from,to,m,tracklet,assigned,single,source
Ant,36001,36014,5,trj_id22_ti5_1_tf5_14,1,1,1
Ant,36015,36066,5,trj_id19_ti5_15_tf5_66,1,0,1
Ant,36067,36306,5,trj_id19_ti5_67_tf5_306,1,1,1
Ant,36307,36355,5,trj_id12_ti5_307_tf5_355,1,0,1
Ant,36356,36522,5,trj_id12_ti5_356_tf5_522,1,1,1
Ant,36523,37122,5,trj_id12_ti5_523_tf5_1122,1,0,1
Ant,37123,37375,5,trj_id12_ti5_1123_tf5_1375,1,0,1
Ant,37376,37417,5,trj_id29_ti5_1376_tf5_1417,1,1,1
Ant,37418,37418,5,trj_id12_ti5_1418_tf5_1418,1,0,1
Ant,37419,37424,5,trj_id12_ti5_1419_tf5_1424,1,1,1
Ant,37425,37438,5,trj_id12_ti5_1425_tf5_1438,1,0,1
Ant,37439,37444,5,trj_id6_ti5_1439_tf5_1444,1,1,1
Ant,37445,37499,5,trj_id6_ti5_1445_tf5_1499,1,0,1
Ant,37500,37571,5,trj_id28_ti5_1500_tf5_1571,1,1,1
Ant,37572,37620,5,trj_id6_ti5_1572_tf5_1620,1,0,1
Ant,37621,37666,5,trj_id6_ti5_1621_tf5_1666,1,1,1
Ant,37667,37705,5,trj_id6_ti5_1667_tf5_1705,1,0,1
Ant,37706,37788,5,trj_id19_ti5_1706_tf5_1788,1,1,1
Ant,37789,37904,5,trj_id6_ti5_1789_tf5_1904,1,0,1
Ant,37905,37909,5,trj_id6_ti5_1905_tf5_1909,1,1,1
Ant,37910,38206,5,trj_id6_ti5_1910_tf5_2206,1,0,1
Ant,38207,38248,5,trj_id32_ti5_2207_tf5_2248,1,1,1
Ant,38249,38280,5,trj_id23_ti5_2249_tf5_2280,1,0,1
Ant,38281,38338,5,trj_id14_ti5_2281_tf5_2338,1,1,1
Ant,38339,38361,5,trj_id14_ti5_2339_tf5_2361,1,0,1
Ant,38362,38464,5,trj_id33_ti5_2362_tf5_2464,1,1,1
Ant,38465,38486,5,trj_id7_ti5_2465_tf5_2486,1,0,1
Ant,38487,38488,5,trj_id3_ti5_2487_tf5_2488,1,1,1
Ant,38489,38490,5,trj_id3_ti5_2489_tf5_2490,1,0,1
Ant,38491,38665,5,trj_id3_ti5_2491_tf5_2665,1,1,1
Ant,38666,38668,5,trj_id3_ti5_2666_tf5_2668,1,0,1
Ant,38669,38670,5,trj_id3_ti5_2669_tf5_2670,1,1,1
Ant,38671,38707,5,trj_id3_ti5_2671_tf5_2707,1,0,1
Ant,38708,38803,5,trj_id17_ti5_2708_tf5_2803,1,1,1
Ant,38804,39403,5,trj_id3_ti5_2804_tf5_3403,1,0,1
Ant,39404,39595,5,trj_id33_ti5_3404_tf5_3595,1,0,1
Ant,39596,39632,5,trj_id25_ti5_3596_tf5_3632,1,1,1
Ant,39633,39640,5,trj_id25_ti5_3633_tf5_3640,1,0,1
Ant,39641,39769,5,trj_id32_ti5_3641_tf5_3769,1,1,1
Ant,39770,39781,5,trj_id25_ti5_3770_tf5_3781,1,0,1
Ant,39782,39848,5,trj_id25_ti5_3782_tf5_3848,1,1,1
Ant,39849,39851,5,trj_id25_ti5_3849_tf5_3851,1,0,1
Ant,39852,39852,5,trj_id3_ti5_3852_tf5_3852,1,1,1
Ant,39853,39883,5,trj_id19_ti5_3853_tf5_3883,1,0,1
Ant,39884,39994,5,trj_id20_ti5_3884_tf5_3994,1,1,1
Ant,39995,40032,5,trj_id19_ti5_3995_tf5_4032,1,0,1
Ant,40033,40033,5,trj_id19_ti5_4033_tf5_4033,1,1,1
Ant,40034,40035,5,trj_id19_ti5_4034_tf5_4035,1,0,1
Ant,40036,40112,5,trj_id19_ti5_4036_tf5_4112,1,1,1
Ant,40113,40142,5,trj_id10_ti5_4113_tf5_4142,1,0,1
Ant,40143,40374,5,trj_id35_ti5_4143_tf5_4374,1,1,1
Ant,40375,40376,5,trj_id10_ti5_4375_tf5_4376,1,0,1
Ant,40377,40383,5,trj_id17_ti5_4377_tf5_4383,1,1,1
