ant,from,to,m,tracklet,assigned,single,source
Ant,18001,18356,3,trj_id11_ti3_1_tf3_356,1,0,1
Ant,18357,18367,3,trj_id11_ti3_357_tf3_367,1,1,1
Ant,18368,18369,3,trj_id11_ti3_368_tf3_369,1,0,1
Ant,18370,18370,3,trj_id11_ti3_370_tf3_370,1,1,1
Ant,18371,18470,3,trj_id11_ti3_371_tf3_470,1,0,1
Ant,18471,18472,3,trj_id11_ti3_471_tf3_472,1,1,1
Ant,18473,18473,3,trj_id11_ti3_473_tf3_473,1,0,1
Ant,18474,18479,3,trj_id11_ti3_474_tf3_479,1,1,1
Ant,18480,18588,3,trj_id11_ti3_480_tf3_588,1,0,1
Ant,18589,18599,3,trj_id30_ti3_589_tf3_599,1,1,1
Ant,18600,18656,3,trj_id11_ti3_600_tf3_656,1,0,1
Ant,18657,18657,3,trj_id11_ti3_657_tf3_657,1,1,1
Ant,18658,18853,3,trj_id11_ti3_658_tf3_853,1,0,1
Ant,18854,18863,3,trj_id30_ti3_854_tf3_863,1,1,1
Ant,18864,18899,3,trj_id11_ti3_864_tf3_899,1,0,1
Ant,18900,18935,3,trj_id11_ti3_900_tf3_935,1,1,1
Ant,18936,19535,3,trj_id11_ti3_936_tf3_1535,1,0,1
Ant,19536,19597,3,trj_id11_ti3_1536_tf3_1597,1,0,1
Ant,19598,19599,3,trj_id29_ti3_1598_tf3_1599,1,1,1
Ant,19600,20199,3,trj_id11_ti3_1600_tf3_2199,1,0,1
Ant,20200,20799,3,trj_id11_ti3_2200_tf3_2799,1,1,1
Ant,20800,21008,3,trj_id11_ti3_2800_tf3_3008,1,0,1
Ant,21009,21011,3,trj_id11_ti3_3009_tf3_3011,1,1,1
Ant,21012,21057,3,trj_id11_ti3_3012_tf3_3057,1,0,1
Ant,21058,21079,3,trj_id11_ti3_3058_tf3_3079,1,1,1
Ant,21080,21138,3,trj_id11_ti3_3080_tf3_3138,1,0,1
Ant,21139,21158,3,trj_id29_ti3_3139_tf3_3158,1,1,1
Ant,21159,21251,3,trj_id11_ti3_3159_tf3_3251,1,0,1
Ant,21252,21276,3,trj_id11_ti3_3252_tf3_3276,1,1,1
Ant,21277,21279,3,trj_id11_ti3_3277_tf3_3279,1,0,1
Ant,21280,21281,3,trj_id11_ti3_3280_tf3_3281,1,1,1
Ant,21282,21314,3,trj_id11_ti3_3282_tf3_3314,1,0,1
Ant,21315,21315,3,trj_id11_ti3_3315_tf3_3315,1,1,1
Ant,21316,21398,3,trj_id11_ti3_3316_tf3_3398,1,0,1
Ant,21399,21399,3,trj_id29_ti3_3399_tf3_3399,1,1,1
Ant,21400,21446,3,trj_id7_ti3_3400_tf3_3446,1,0,1
Ant,21447,21495,3,trj_id7_ti3_3447_tf3_3495,1,1,1
Ant,21496,21552,3,trj_id24_ti3_3496_tf3_3552,1,0,1
Ant,21553,21579,3,trj_id28_ti3_3553_tf3_3579,1,1,1
Ant,21580,21854,3,trj_id7_ti3_3580_tf3_3854,1,0,1
Ant,21855,21875,3,trj_id7_ti3_3855_tf3_3875,1,1,1
Ant,21876,21942,3,trj_id7_ti3_3876_tf3_3942,1,0,1
Ant,21943,21957,3,trj_id7_ti3_3943_tf3_3957,1,1,1
Ant,21958,21977,3,trj_id5_ti3_3958_tf3_3977,1,0,1
Ant,21978,22008,3,trj_id5_ti3_3978_tf3_4008,1,1,1
Ant,22009,22078,3,trj_id5_ti3_4009_tf3_4078,1,0,1
Ant,22079,22100,3,trj_id27_ti3_4079_tf3_4100,1,1,1
Ant,22101,22102,3,trj_id5_ti3_4101_tf3_4102,1,0,1
Ant,22103,22103,3,trj_id21_ti3_4103_tf3_4103,1,1,1
Ant,22104,22104,3,trj_id5_ti3_4104_tf3_4104,1,0,1
Ant,22105,22105,3,trj_id21_ti3_4105_tf3_4105,1,1,1
Ant,22106,22185,3,trj_id5_ti3_4106_tf3_4185,1,0,1
Ant,22186,22226,3,trj_id5_ti3_4186_tf3_4226,1,1,1
Ant,22227,22229,3,trj_id5_ti3_4227_tf3_4229,1,0,1
Ant,22230,22234,3,trj_id5_ti3_4230_tf3_4234,1,1,1
Ant,22235,22834,3,trj_id5_ti3_4235_tf3_4834,1,0,1
