ant,from,to,m,tracklet,assigned,single,source
Ant,45001,45015,6,trj_id11_ti6_1_tf6_15,1,0,1
Ant,45016,45051,6,trj_id33_ti6_16_tf6_51,1,1,1
Ant,45052,45194,6,trj_id11_ti6_52_tf6_194,1,0,1
Ant,45195,45410,6,trj_id36_ti6_195_tf6_410,1,1,1
Ant,45411,45531,6,trj_id3_ti6_411_tf6_531,1,0,1
Ant,45532,45856,6,trj_id3_ti6_532_tf6_856,1,1,1
Ant,45857,46243,6,trj_id3_ti6_857_tf6_1243,1,0,1
Ant,46244,46254,6,trj_id17_ti6_1244_tf6_1254,1,1,1
Ant,46255,46255,6,trj_id3_ti6_1255_tf6_1255,1,0,1
Ant,46256,46261,6,trj_id17_ti6_1256_tf6_1261,1,1,1
Ant,46262,46278,6,trj_id3_ti6_1262_tf6_1278,1,0,1
Ant,46279,46295,6,trj_id17_ti6_1279_tf6_1295,1,1,1
Ant,46296,46874,6,trj_id3_ti6_1296_tf6_1874,1,0,1
Ant,46875,46875,6,trj_id39_ti6_1875_tf6_1875,1,1,1
Ant,46876,47003,6,trj_id3_ti6_1876_tf6_2003,1,0,1
Ant,47004,47026,6,trj_id24_ti6_2004_tf6_2026,1,1,1
Ant,47027,47208,6,trj_id3_ti6_2027_tf6_2208,1,0,1
Ant,47209,47211,6,trj_id3_ti6_2209_tf6_2211,1,1,1
Ant,47212,47272,6,trj_id3_ti6_2212_tf6_2272,1,0,1
Ant,47273,47290,6,trj_id13_ti6_2273_tf6_2290,1,1,1
Ant,47291,47298,6,trj_id29_ti6_2291_tf6_2298,1,0,1
Ant,47299,47343,6,trj_id29_ti6_2299_tf6_2343,1,1,1
Ant,47344,47943,6,trj_id13_ti6_2344_tf6_2943,1,0,1
Ant,47944,48543,6,trj_id2_ti6_2944_tf6_3543,1,1,1
Ant,48544,48893,6,trj_id2_ti6_3544_tf6_3893,1,0,1
Ant,48894,48969,6,trj_id8_ti6_3894_tf6_3969,1,1,1
Ant,48970,49010,6,trj_id2_ti6_3970_tf6_4010,1,0,1
Ant,49011,49037,6,trj_id40_ti6_4011_tf6_4037,1,1,1
Ant,49038,49071,6,trj_id2_ti6_4038_tf6_4071,1,0,1
Ant,49072,49159,6,trj_id2_ti6_4072_tf6_4159,1,1,1
Ant,49160,49160,6,trj_id2_ti6_4160_tf6_4160,1,0,1
Ant,49161,49162,6,trj_id2_ti6_4161_tf6_4162,1,1,1
Ant,49163,49188,6,trj_id2_ti6_4163_tf6_4188,1,0,1
Ant,49189,49272,6,trj_id36_ti6_4189_tf6_4272,1,1,1
Ant,49273,49389,6,trj_id2_ti6_4273_tf6_4389,1,0,1
Ant,49390,49433,6,trj_id23_ti6_4390_tf6_4433,1,1,1
Ant,49434,49482,6,trj_id2_ti6_4434_tf6_4482,1,0,1
Ant,49483,49582,6,trj_id2_ti6_4483_tf6_4582,1,1,1
Ant,49583,49622,6,trj_id2_ti6_4583_tf6_4622,1,0,1
Ant,49623,49733,6,trj_id35_ti6_4623_tf6_4733,1,1,1
Ant,49734,49797,6,trj_id2_ti6_4734_tf6_4797,1,0,1
Ant,49798,50014,6,trj_id33_ti6_4798_tf6_5014,1,1,1
Ant,50015,50037,6,trj_id2_ti6_5015_tf6_5037,1,0,1
Ant,50038,50302,6,trj_id2_ti6_5038_tf6_5302,1,1,1
Ant,50303,50882,6,trj_id2_ti6_5303_tf6_5882,1,0,1
Ant,50883,50897,6,trj_id27_ti6_5883_tf6_5897,1,1,1
Ant,50898,50963,6,trj_id2_ti6_5898_tf6_5963,1,0,1
Ant,50964,50965,6,trj_id2_ti6_5964_tf6_5965,1,1,1
Ant,50966,50978,6,trj_id2_ti6_5966_tf6_5978,1,0,1
Ant,50979,50986,6,trj_id2_ti6_5979_tf6_5986,1,1,1
Ant,50987,51586,6,trj_id2_ti6_5987_tf6_6586,1,0,1
Ant,51587,52186,6,trj_id33_ti6_6587_tf6_7186,1,1,1
Ant,52187,52529,6,trj_id28_ti6_7187_tf6_7529,1,0,1
