ant,from,to,m,tracklet,assigned,single,source
Ant,9001,9600,2,trj_id15_ti2_1_tf2_600,1,1,1
Ant,9601,9990,2,trj_id15_ti2_601_tf2_990,1,1,1
Ant,10002,10007,2,trj_id15_ti2_1002_tf2_1007,1,1,1
Ant,10046,10116,2,trj_id15_ti2_1046_tf2_1116,1,1,1
Ant,10147,10374,2,trj_id15_ti2_1147_tf2_1374,1,1,1
Ant,10476,10966,2,trj_id15_ti2_1476_tf2_1966,1,1,1
Ant,10967,11375,2,trj_id13_ti2_1967_tf2_2375,1,0,1
Ant,11376,11381,2,trj_id17_ti2_2376_tf2_2381,1,1,1
Ant,11382,11399,2,trj_id13_ti2_2382_tf2_2399,1,0,1
Ant,11400,11412,2,trj_id17_ti2_2400_tf2_2412,1,1,1
Ant,11413,11414,2,trj_id13_ti2_2413_tf2_2414,1,0,1
Ant,11415,11415,2,trj_id14_ti2_2415_tf2_2415,1,1,1
Ant,11416,12015,2,trj_id13_ti2_2416_tf2_3015,1,0,1
Ant,12016,12615,2,trj_id13_ti2_3016_tf2_3615,1,1,1
Ant,12616,13215,2,trj_id13_ti2_3616_tf2_4215,1,1,1
Ant,13216,13815,2,trj_id13_ti2_4216_tf2_4815,1,1,1
Ant,13816,13896,2,trj_id13_ti2_4816_tf2_4896,1,0,1
Ant,13897,13920,2,trj_id13_ti2_4897_tf2_4920,1,1,1
Ant,13921,14104,2,trj_id13_ti2_4921_tf2_5104,1,0,1
Ant,14105,14111,2,trj_id36_ti2_5105_tf2_5111,1,1,1
Ant,14112,14114,2,trj_id13_ti2_5112_tf2_5114,1,0,1
Ant,14115,14116,2,trj_id35_ti2_5115_tf2_5116,1,1,1
Ant,14117,14120,2,trj_id13_ti2_5117_tf2_5120,1,0,1
Ant,14121,14142,2,trj_id35_ti2_5121_tf2_5142,1,1,1
Ant,14143,14143,2,trj_id13_ti2_5143_tf2_5143,1,0,1
Ant,14144,14144,2,trj_id35_ti2_5144_tf2_5144,1,1,1
Ant,14145,14480,2,trj_id13_ti2_5145_tf2_5480,1,0,1
Ant,14481,14486,2,trj_id35_ti2_5481_tf2_5486,1,1,1
Ant,14487,14652,2,trj_id13_ti2_5487_tf2_5652,1,0,1
Ant,14653,14670,2,trj_id13_ti2_5653_tf2_5670,1,1,1
Ant,14671,15270,2,trj_id13_ti2_5671_tf2_6270,1,0,1
Ant,15271,15870,2,trj_id13_ti2_6271_tf2_6870,1,1,1
Ant,15871,16025,2,trj_id13_ti2_6871_tf2_7025,1,0,1
Ant,16026,16040,2,trj_id31_ti2_7026_tf2_7040,1,1,1
Ant,16041,16640,2,trj_id13_ti2_7041_tf2_7640,1,0,1
Ant,16641,16863,2,trj_id13_ti2_7641_tf2_7863,1,0,1
Ant,16864,16873,2,trj_id13_ti2_7864_tf2_7873,1,1,1
Ant,16874,16926,2,trj_id13_ti2_7874_tf2_7926,1,0,1
Ant,16927,16929,2,trj_id34_ti2_7927_tf2_7929,1,1,1
Ant,16930,17529,2,trj_id13_ti2_7930_tf2_8529,1,0,1
Ant,17530,18000,2,trj_id13_ti2_8530_tf2_9000,1,1,1
Larva,9001,9600,2,trj_id13_ti2_1_tf2_600,1,1,1
Larva,9601,10200,2,trj_id13_ti2_601_tf2_1200,1,1,1
Larva,10201,10800,2,trj_id13_ti2_1201_tf2_1800,1,1,1
Larva,10801,10966,2,trj_id13_ti2_1801_tf2_1966,1,1,1
Larva,10967,11375,2,trj_id13_ti2_1967_tf2_2375,1,0,0
Larva,11376,11381,2,trj_id13_ti2_2376_tf2_2381,1,1,1
Larva,11382,11399,2,trj_id13_ti2_2382_tf2_2399,1,0,0
Larva,11400,11412,2,trj_id13_ti2_2400_tf2_2412,1,1,1
Larva,11413,11414,2,trj_id13_ti2_2413_tf2_2414,1,0,0
Larva,11415,11415,2,trj_id13_ti2_2415_tf2_2415,1,1,1
Larva,11416,12015,2,trj_id13_ti2_2416_tf2_3015,1,0,0
Larva,13816,13896,2,trj_id13_ti2_4816_tf2_4896,1,0,0
Larva,13897,13920,2,trj_id36_ti2_4897_tf2_4920,1,1,1
Larva,13921,14104,2,trj_id13_ti2_4921_tf2_5104,1,0,0
Larva,14105,14111,2,trj_id13_ti2_5105_tf2_5111,1,1,1
Larva,14112,14114,2,trj_id13_ti2_5112_tf2_5114,1,0,0
Larva,14115,14116,2,trj_id13_ti2_5115_tf2_5116,1,1,1
Larva,14117,14120,2,trj_id13_ti2_5117_tf2_5120,1,0,0
Larva,14121,14142,2,trj_id13_ti2_5121_tf2_5142,1,1,1
Larva,14143,14143,2,trj_id13_ti2_5143_tf2_5143,1,0,0
Larva,14144,14144,2,trj_id13_ti2_5144_tf2_5144,1,1,1
Larva,14145,14480,2,trj_id13_ti2_5145_tf2_5480,1,0,0
Larva,14481,14486,2,trj_id13_ti2_5481_tf2_5486,1,1,1
Larva,14487,14652,2,trj_id13_ti2_5487_tf2_5652,1,0,0
Larva,14653,14670,2,trj_id36_ti2_5653_tf2_5670,1,1,1
Larva,14671,15270,2,trj_id13_ti2_5671_tf2_6270,1,0,0
Larva,15871,16025,2,trj_id13_ti2_6871_tf2_7025,1,0,0
Larva,16026,16040,2,trj_id13_ti2_7026_tf2_7040,1,1,1
Larva,16041,16640,2,trj_id13_ti2_7041_tf2_7640,1,0,0
Larva,16641,16863,2,trj_id13_ti2_7641_tf2_7863,1,0,0
Larva,16864,16873,2,trj_id31_ti2_7864_tf2_7873,1,1,1
Larva,16874,16926,2,trj_id13_ti2_7874_tf2_7926,1,0,0
Larva,16927,16929,2,trj_id13_ti2_7927_tf2_7929,1,1,1
Larva,16930,17529,2,trj_id13_ti2_7930_tf2_8529,1,0,0
