ant,from,to,m,tracklet,assigned,single,source
Ant,54001,54082,7,trj_id14_ti7_1_tf7_82,1,1,1
Ant,54083,54163,7,trj_id14_ti7_83_tf7_163,1,0,1
Ant,54164,54328,7,trj_id14_ti7_164_tf7_328,1,1,1
Ant,54329,54359,7,trj_id14_ti7_329_tf7_359,1,0,1
Ant,54360,54417,7,trj_id14_ti7_360_tf7_417,1,1,1
Ant,54418,54418,7,trj_id14_ti7_418_tf7_418,1,0,1
Ant,54419,54419,7,trj_id25_ti7_419_tf7_419,1,1,1
Ant,54420,54475,7,trj_id14_ti7_420_tf7_475,1,0,1
Ant,54476,54858,7,trj_id14_ti7_476_tf7_858,1,1,0
Ant,54859,54896,7,trj_id14_ti7_859_tf7_896,1,0,1
Ant,54897,55079,7,trj_id31_ti7_897_tf7_1079,1,1,1
Ant,55080,55082,7,trj_id14_ti7_1080_tf7_1082,1,0,1
Ant,55083,55083,7,trj_id24_ti7_1083_tf7_1083,1,1,1
Ant,55084,55085,7,trj_id14_ti7_1084_tf7_1085,1,0,1
Ant,55086,55087,7,trj_id27_ti7_1086_tf7_1087,1,1,1
Ant,55088,55107,7,trj_id14_ti7_1088_tf7_1107,1,0,1
Ant,55108,55159,7,trj_id14_ti7_1108_tf7_1159,1,1,1
Ant,55160,55199,7,trj_id11_ti7_1160_tf7_1199,1,0,1
Ant,55200,55281,7,trj_id28_ti7_1200_tf7_1281,1,1,1
Ant,55282,55282,7,trj_id11_ti7_1282_tf7_1282,1,0,1
Ant,55283,55283,7,trj_id11_ti7_1283_tf7_1283,1,1,1
Ant,55284,55308,7,trj_id11_ti7_1284_tf7_1308,1,0,1
Ant,55309,55518,7,trj_id29_ti7_1309_tf7_1518,1,1,1
Ant,55519,55540,7,trj_id11_ti7_1519_tf7_1540,1,0,1
Ant,55541,55725,7,trj_id11_ti7_1541_tf7_1725,1,1,1
Ant,55726,55726,7,trj_id11_ti7_1726_tf7_1726,1,0,1
Ant,55727,55727,7,trj_id14_ti7_1727_tf7_1727,1,1,1
Ant,55728,55774,7,trj_id11_ti7_1728_tf7_1774,1,0,1
Ant,55775,55873,7,trj_id20_ti7_1775_tf7_1873,1,1,1
Ant,55874,56001,7,trj_id11_ti7_1874_tf7_2001,1,0,1
Ant,56002,56360,7,trj_id27_ti7_2002_tf7_2360,1,1,1
Ant,56361,56387,7,trj_id11_ti7_2361_tf7_2387,1,0,1
Ant,56388,56575,7,trj_id27_ti7_2388_tf7_2575,1,1,1
Ant,56576,56616,7,trj_id16_ti7_2576_tf7_2616,1,0,1
Ant,56617,56657,7,trj_id33_ti7_2617_tf7_2657,1,1,1
Ant,56658,56659,7,trj_id15_ti7_2658_tf7_2659,1,0,1
Ant,56660,56660,7,trj_id39_ti7_2660_tf7_2660,1,1,1
Ant,56661,56688,7,trj_id15_ti7_2661_tf7_2688,1,0,1
Ant,56689,56705,7,trj_id15_ti7_2689_tf7_2705,1,1,1
Ant,56706,56786,7,trj_id15_ti7_2706_tf7_2786,1,1,1
Ant,56787,56788,7,trj_id15_ti7_2787_tf7_2788,1,0,1
Ant,56789,56789,7,trj_id8_ti7_2789_tf7_2789,1,1,1
Ant,56790,56790,7,trj_id8_ti7_2790_tf7_2790,1,0,1
Ant,56791,56791,7,trj_id8_ti7_2791_tf7_2791,1,1,1
Ant,56792,56815,7,trj_id8_ti7_2792_tf7_2815,1,0,1
Ant,56816,56927,7,trj_id8_ti7_2816_tf7_2927,1,1,1
Ant,56928,56929,7,trj_id8_ti7_2928_tf7_2929,1,0,1
Ant,56930,56933,7,trj_id8_ti7_2930_tf7_2933,1,1,1
Ant,56934,56961,7,trj_id37_ti7_2934_tf7_2961,1,0,1
Ant,56962,57176,7,trj_id32_ti7_2962_tf7_3176,1,1,1
Ant,57177,57296,7,trj_id27_ti7_3177_tf7_3296,1,0,1
Ant,57297,57551,7,trj_id27_ti7_3297_tf7_3551,1,1,1
Ant,57552,57555,7,trj_id20_ti7_3552_tf7_3555,1,0,1
Ant,57556,57658,7,trj_id31_ti7_3556_tf7_3658,1,1,1
Ant,57659,57698,7,trj_id18_ti7_3659_tf7_3698,1,1,1
