ant,from,to,m,tracklet,assigned,single,source
Ant,72001,72034,9,trj_id4_ti9_1_tf9_34,1,1,1
Ant,72035,72077,9,trj_id4_ti9_35_tf9_77,1,0,1
Ant,72078,72402,9,trj_id22_ti9_78_tf9_402,1,1,1
Ant,72403,72454,9,trj_id4_ti9_403_tf9_454,1,0,1
Ant,72455,72710,9,trj_id4_ti9_455_tf9_710,1,1,1
Ant,72711,72801,9,trj_id4_ti9_711_tf9_801,1,0,1
Ant,72802,72992,9,trj_id28_ti9_802_tf9_992,1,1,1
Ant,72993,73119,9,trj_id27_ti9_993_tf9_1119,1,0,1
Ant,73120,73252,9,trj_id27_ti9_1120_tf9_1252,1,1,1
Ant,73253,73349,9,trj_id8_ti9_1253_tf9_1349,1,0,1
Ant,73350,73361,9,trj_id36_ti9_1350_tf9_1361,1,1,1
Ant,73362,73421,9,trj_id8_ti9_1362_tf9_1421,1,0,1
Ant,73422,73431,9,trj_id8_ti9_1422_tf9_1431,1,1,1
Ant,73432,73473,9,trj_id8_ti9_1432_tf9_1473,1,0,1
Ant,73474,73541,9,trj_id8_ti9_1474_tf9_1541,1,0,1
Ant,73542,73554,9,trj_id8_ti9_1542_tf9_1554,1,1,1
Ant,73555,73611,9,trj_id8_ti9_1555_tf9_1611,1,0,1
Ant,73612,73636,9,trj_id8_ti9_1612_tf9_1636,1,1,1
Ant,73637,73651,9,trj_id8_ti9_1637_tf9_1651,1,0,1
Ant,73652,73698,9,trj_id30_ti9_1652_tf9_1698,1,1,1
Ant,73699,73731,9,trj_id8_ti9_1699_tf9_1731,1,0,1
Ant,73732,73926,9,trj_id8_ti9_1732_tf9_1926,1,1,1
Ant,73927,73965,9,trj_id8_ti9_1927_tf9_1965,1,0,1
Ant,73966,74119,9,trj_id38_ti9_1966_tf9_2119,1,1,1
Ant,74120,74120,9,trj_id16_ti9_2120_tf9_2120,1,0,1
Ant,74121,74121,9,trj_id35_ti9_2121_tf9_2121,1,1,1
Ant,74122,74151,9,trj_id16_ti9_2122_tf9_2151,1,0,1
Ant,74152,74431,9,trj_id3_ti9_2152_tf9_2431,1,1,1
Ant,74432,74470,9,trj_id3_ti9_2432_tf9_2470,1,0,1
Ant,74471,74524,9,trj_id22_ti9_2471_tf9_2524,1,1,1
Ant,74525,74532,9,trj_id3_ti9_2525_tf9_2532,1,0,1
Ant,74533,74537,9,trj_id22_ti9_2533_tf9_2537,1,1,1
Ant,74538,74635,9,trj_id3_ti9_2538_tf9_2635,1,0,1
Ant,74636,74667,9,trj_id3_ti9_2636_tf9_2667,1,1,1
Ant,74668,74689,9,trj_id3_ti9_2668_tf9_2689,1,0,1
Ant,74690,74702,9,trj_id3_ti9_2690_tf9_2702,1,1,1
Ant,74703,74705,9,trj_id3_ti9_2703_tf9_2705,1,0,1
Ant,74706,74817,9,trj_id3_ti9_2706_tf9_2817,1,1,1
Ant,74818,74820,9,trj_id3_ti9_2818_tf9_2820,1,0,1
Ant,74821,74826,9,trj_id3_ti9_2821_tf9_2826,1,1,1
Ant,74827,74857,9,trj_id15_ti9_2827_tf9_2857,1,0,1
Ant,74858,74860,9,trj_id31_ti9_2858_tf9_2860,1,1,1
Ant,74861,74875,9,trj_id15_ti9_2861_tf9_2875,1,0,1
