ant,from,to,m,tracklet,assigned,single,source
Ant,81001,81600,10,trj_id29_ti10_1_tf10_600,1,1,1
Ant,81601,81950,10,trj_id27_ti10_601_tf10_950,1,0,1
Ant,81951,81987,10,trj_id27_ti10_951_tf10_987,1,1,1
Ant,81988,82005,10,trj_id27_ti10_988_tf10_1005,1,0,1
Ant,82006,82061,10,trj_id27_ti10_1006_tf10_1061,1,1,1
Ant,82062,82079,10,trj_id21_ti10_1062_tf10_1079,1,0,1
Ant,82080,82194,10,trj_id18_ti10_1080_tf10_1194,1,1,1
Ant,82195,82222,10,trj_id22_ti10_1195_tf10_1222,1,0,1
Ant,82223,82291,10,trj_id29_ti10_1223_tf10_1291,1,1,1
Ant,82292,82293,10,trj_id22_ti10_1292_tf10_1293,1,0,1
Ant,82294,82295,10,trj_id29_ti10_1294_tf10_1295,1,1,1
Ant,82296,82341,10,trj_id22_ti10_1296_tf10_1341,1,0,1
Ant,82342,82456,10,trj_id22_ti10_1342_tf10_1456,1,1,1
Ant,82457,82542,10,trj_id24_ti10_1457_tf10_1542,1,0,1
Ant,82543,82592,10,trj_id28_ti10_1543_tf10_1592,1,1,1
Ant,82593,82662,10,trj_id24_ti10_1593_tf10_1662,1,0,1
Ant,82663,82665,10,trj_id25_ti10_1663_tf10_1665,1,1,1
Ant,82666,82666,10,trj_id24_ti10_1666_tf10_1666,1,0,1
Ant,82667,82739,10,trj_id25_ti10_1667_tf10_1739,1,1,1
Ant,82740,82908,10,trj_id24_ti10_1740_tf10_1908,1,0,1
Ant,82909,82967,10,trj_id24_ti10_1909_tf10_1967,1,1,1
Ant,82968,83013,10,trj_id27_ti10_1968_tf10_2013,1,0,1
Ant,83014,83150,10,trj_id34_ti10_2014_tf10_2150,1,1,1
Ant,83151,83176,10,trj_id27_ti10_2151_tf10_2176,1,0,1
Ant,83177,83252,10,trj_id23_ti10_2177_tf10_2252,1,1,1
Ant,83253,83286,10,trj_id23_ti10_2253_tf10_2286,1,0,1
Ant,83287,83373,10,trj_id28_ti10_2287_tf10_2373,1,1,1
Ant,83374,83489,10,trj_id23_ti10_2374_tf10_2489,1,0,1
Ant,83490,83572,10,trj_id23_ti10_2490_tf10_2572,1,1,1
Ant,83573,83624,10,trj_id23_ti10_2573_tf10_2624,1,0,1
Ant,83625,83673,10,trj_id41_ti10_2625_tf10_2673,1,1,1
Ant,83674,83714,10,trj_id35_ti10_2674_tf10_2714,1,0,1
Ant,83715,83892,10,trj_id30_ti10_2715_tf10_2892,1,1,1
Ant,83893,83924,10,trj_id30_ti10_2893_tf10_2924,1,0,1
Ant,83925,84045,10,trj_id33_ti10_2925_tf10_3045,1,1,1
Ant,84046,84135,10,trj_id25_ti10_3046_tf10_3135,1,0,1
Ant,84136,84160,10,trj_id10_ti10_3136_tf10_3160,1,1,1
Ant,84161,84209,10,trj_id10_ti10_3161_tf10_3209,1,0,1
Ant,84210,84291,10,trj_id29_ti10_3210_tf10_3291,1,1,1
Ant,84292,84403,10,trj_id10_ti10_3292_tf10_3403,1,0,1
Ant,84404,84503,10,trj_id10_ti10_3404_tf10_3503,1,1,1
Ant,84504,84565,10,trj_id10_ti10_3504_tf10_3565,1,0,1
Ant,84566,84708,10,trj_id38_ti10_3566_tf10_3708,1,1,1
Ant,84709,84759,10,trj_id16_ti10_3709_tf10_3759,1,0,1
Ant,84760,84868,10,trj_id24_ti10_3760_tf10_3868,1,1,1
Ant,84869,85468,10,trj_id16_ti10_3869_tf10_4468,1,0,1
Ant,85469,85823,10,trj_id16_ti10_4469_tf10_4823,1,0,1
Ant,85824,85861,10,trj_id16_ti10_4824_tf10_4861,1,1,1
Ant,85862,85884,10,trj_id33_ti10_4862_tf10_4884,1,0,1
Ant,85885,85926,10,trj_id33_ti10_4885_tf10_4926,1,1,1
Ant,85927,85959,10,trj_id28_ti10_4927_tf10_4959,1,0,1
Ant,85960,86031,10,trj_id20_ti10_4960_tf10_5031,1,1,1
Ant,86032,86071,10,trj_id16_ti10_5032_tf10_5071,1,0,1
Ant,86072,86147,10,trj_id40_ti10_5072_tf10_5147,1,1,1
Ant,86148,86174,10,trj_id16_ti10_5148_tf10_5174,1,0,1
Ant,86175,86303,10,trj_id16_ti10_5175_tf10_5303,1,1,1
Ant,86304,86356,10,trj_id27_ti10_5304_tf10_5356,1,0,1
Ant,86357,86454,10,trj_id34_ti10_5357_tf10_5454,1,1,1
Ant,86455,86493,10,trj_id34_ti10_5455_tf10_5493,1,0,1
Ant,86494,86808,10,trj_id34_ti10_5494_tf10_5808,1,1,1
Ant,86809,86920,10,trj_id16_ti10_5809_tf10_5920,1,0,1
Ant,86921,87071,10,trj_id38_ti10_5921_tf10_6071,1,1,1
Ant,87072,87176,10,trj_id16_ti10_6072_tf10_6176,1,0,1
Ant,87177,87246,10,trj_id17_ti10_6177_tf10_6246,1,1,1
Ant,87247,87295,10,trj_id17_ti10_6247_tf10_6295,1,0,1
Ant,87296,87382,10,trj_id36_ti10_6296_tf10_6382,1,1,1
Ant,87383,87456,10,trj_id20_ti10_6383_tf10_6456,1,0,1
Ant,87457,87776,10,trj_id20_ti10_6457_tf10_6776,1,1,1
Ant,87777,87778,10,trj_id20_ti10_6777_tf10_6778,1,0,1
Ant,87779,87781,10,trj_id20_ti10_6779_tf10_6781,1,1,1
Ant,87782,87782,10,trj_id20_ti10_6782_tf10_6782,1,0,1
Ant,87783,87784,10,trj_id20_ti10_6783_tf10_6784,1,1,1
