ant,from,to,m,tracklet,assigned,single,source
Ant,9001,9600,2,trj_id29_ti2_1_tf2_600,1,1,1
Ant,9601,9633,2,trj_id29_ti2_601_tf2_633,1,0,1
Ant,9634,10233,2,trj_id29_ti2_634_tf2_1233,1,1,1
Ant,10234,10354,2,trj_id29_ti2_1234_tf2_1354,1,1,1
Ant,10355,10954,2,trj_id29_ti2_1355_tf2_1954,1,0,1
Ant,10955,11554,2,trj_id29_ti2_1955_tf2_2554,1,1,1
Ant,11555,12154,2,trj_id29_ti2_2555_tf2_3154,1,1,1
Ant,12155,12754,2,trj_id29_ti2_3155_tf2_3754,1,1,1
Ant,12755,13212,2,trj_id29_ti2_3755_tf2_4212,1,0,1
Ant,13213,13214,2,trj_id32_ti2_4213_tf2_4214,1,1,1
Ant,13215,13814,2,trj_id17_ti2_4215_tf2_4814,1,0,1
Ant,13815,14414,2,trj_id17_ti2_4815_tf2_5414,1,1,1
Ant,14415,15014,2,trj_id17_ti2_5415_tf2_6014,1,1,1
Ant,15015,15614,2,trj_id17_ti2_6015_tf2_6614,1,1,1
Ant,15615,15776,2,trj_id17_ti2_6615_tf2_6776,1,0,1
Ant,15777,15787,2,trj_id32_ti2_6777_tf2_6787,1,1,1
Ant,15788,16387,2,trj_id14_ti2_6788_tf2_7387,1,0,1
Ant,16388,16444,2,trj_id14_ti2_7388_tf2_7444,1,0,1
Ant,16445,16449,2,trj_id32_ti2_7445_tf2_7449,1,1,1
Ant,16450,16861,2,trj_id17_ti2_7450_tf2_7861,1,0,1
Ant,16862,16862,2,trj_id17_ti2_7862_tf2_7862,1,1,1
Ant,16863,17446,2,trj_id17_ti2_7863_tf2_8446,1,0,1
Ant,17447,17451,2,trj_id17_ti2_8447_tf2_8451,1,1,1
Ant,17452,17707,2,trj_id17_ti2_8452_tf2_8707,1,0,1
Ant,17708,17711,2,trj_id28_ti2_8708_tf2_8711,1,1,1
Ant,17712,17744,2,trj_id17_ti2_8712_tf2_8744,1,0,1
Ant,17745,17809,2,trj_id17_ti2_8745_tf2_8809,1,1,1
Ant,17810,18000,2,trj_id17_ti2_8810_tf2_9000,1,0,1
Larva,9001,9600,2,trj_id35_ti2_1_tf2_600,1,1,1
Larva,9601,10200,2,trj_id34_ti2_601_tf2_1200,1,1,1
Larva,10201,10354,2,trj_id34_ti2_1201_tf2_1354,1,1,1
Larva,10355,10954,2,trj_id29_ti2_1355_tf2_1954,1,0,0
Larva,15615,15776,2,trj_id17_ti2_6615_tf2_6776,1,0,0
Larva,15777,15787,2,trj_id17_ti2_6777_tf2_6787,1,1,1
Larva,15788,16387,2,trj_id14_ti2_6788_tf2_7387,1,0,0
Larva,16388,16444,2,trj_id14_ti2_7388_tf2_7444,1,0,0
Larva,16445,16449,2,trj_id17_ti2_7445_tf2_7449,1,1,1
Larva,16450,16861,2,trj_id17_ti2_7450_tf2_7861,1,0,0
Larva,16862,16862,2,trj_id31_ti2_7862_tf2_7862,1,1,0
Larva,16863,17446,2,trj_id17_ti2_7863_tf2_8446,1,0,0
Larva,17447,17451,2,trj_id22_ti2_8447_tf2_8451,1,1,0
Larva,17452,17707,2,trj_id17_ti2_8452_tf2_8707,1,0,0
Larva,17708,17711,2,trj_id17_ti2_8708_tf2_8711,1,1,1
Larva,17712,17744,2,trj_id17_ti2_8712_tf2_8744,1,0,0
Larva,17745,17809,2,trj_id28_ti2_8745_tf2_8809,1,1,1
Larva,17810,18000,2,trj_id17_ti2_8810_tf2_9000,1,0,0
