ant,from,to,m,tracklet,assigned,single,source
Ant,36001,36024,5,trj_id24_ti5_1_tf5_24,1,0,1
Ant,36025,36030,5,trj_id22_ti5_25_tf5_30,1,1,1
Ant,36031,36078,5,trj_id22_ti5_31_tf5_78,1,0,1
Ant,36079,36079,5,trj_id22_ti5_79_tf5_79,1,1,1
Ant,36080,36080,5,trj_id22_ti5_80_tf5_80,1,0,1
Ant,36081,36081,5,trj_id22_ti5_81_tf5_81,1,1,1
Ant,36082,36095,5,trj_id22_ti5_82_tf5_95,1,0,1
Ant,36096,36096,5,trj_id29_ti5_96_tf5_96,1,0,0
Ant,36097,36117,5,trj_id22_ti5_97_tf5_117,1,0,1
Ant,36118,36120,5,trj_id22_ti5_118_tf5_120,1,1,1
Ant,36121,36131,5,trj_id22_ti5_121_tf5_131,1,0,1
Ant,36132,36293,5,trj_id29_ti5_132_tf5_293,1,0,1
Ant,36294,36295,5,trj_id32_ti5_294_tf5_295,1,1,1
Ant,36296,36301,5,trj_id29_ti5_296_tf5_301,1,0,1
Ant,36302,36455,5,trj_id24_ti5_302_tf5_455,1,1,1
Ant,36456,36625,5,trj_id22_ti5_456_tf5_625,1,0,1
Ant,36626,36626,5,trj_id30_ti5_626_tf5_626,1,1,1
Ant,36627,36627,5,trj_id22_ti5_627_tf5_627,1,0,1
Ant,36628,36756,5,trj_id30_ti5_628_tf5_756,1,1,1
Ant,36757,36758,5,trj_id13_ti5_757_tf5_758,1,0,1
Ant,36759,36764,5,trj_id32_ti5_759_tf5_764,1,1,1
Ant,36765,36765,5,trj_id13_ti5_765_tf5_765,1,0,1
Ant,36766,36771,5,trj_id32_ti5_766_tf5_771,1,1,1
Ant,36772,36772,5,trj_id13_ti5_772_tf5_772,1,0,1
Ant,36773,36775,5,trj_id32_ti5_773_tf5_775,1,1,1
Ant,36776,36867,5,trj_id13_ti5_776_tf5_867,1,0,1
Ant,36868,36991,5,trj_id27_ti5_868_tf5_991,1,1,1
Ant,36992,37266,5,trj_id11_ti5_992_tf5_1266,1,0,1
Ant,37267,37268,5,trj_id18_ti5_1267_tf5_1268,1,1,1
Ant,37269,37269,5,trj_id18_ti5_1269_tf5_1269,1,0,1
Ant,37270,37289,5,trj_id18_ti5_1270_tf5_1289,1,1,1
Ant,37290,37347,5,trj_id18_ti5_1290_tf5_1347,1,0,1
Ant,37348,37360,5,trj_id18_ti5_1348_tf5_1360,1,1,1
Ant,37361,37387,5,trj_id18_ti5_1361_tf5_1387,1,0,1
Ant,37388,37390,5,trj_id18_ti5_1388_tf5_1390,1,1,1
Ant,37391,37418,5,trj_id18_ti5_1391_tf5_1418,1,0,1
Ant,37419,37481,5,trj_id32_ti5_1419_tf5_1481,1,1,1
Ant,37482,37536,5,trj_id20_ti5_1482_tf5_1536,1,0,1
Ant,37537,37827,5,trj_id33_ti5_1537_tf5_1827,1,1,1
Ant,37828,37832,5,trj_id28_ti5_1828_tf5_1832,1,0,1
Ant,37833,37835,5,trj_id30_ti5_1833_tf5_1835,1,1,1
Ant,37836,37840,5,trj_id28_ti5_1836_tf5_1840,1,0,1
Ant,37841,37841,5,trj_id28_ti5_1841_tf5_1841,1,1,1
Ant,37842,37875,5,trj_id13_ti5_1842_tf5_1875,1,0,1
Ant,37876,37895,5,trj_id13_ti5_1876_tf5_1895,1,1,0
Ant,37905,37906,5,trj_id19_ti5_1905_tf5_1906,1,1,1
Ant,37907,37933,5,trj_id14_ti5_1907_tf5_1933,1,0,1
Ant,37934,38207,5,trj_id31_ti5_1934_tf5_2207,1,1,1
Ant,38208,38208,5,trj_id23_ti5_2208_tf5_2208,1,0,1
Ant,38209,38213,5,trj_id33_ti5_2209_tf5_2213,1,1,1
Ant,38214,38252,5,trj_id22_ti5_2214_tf5_2252,1,0,1
Ant,38253,38253,5,trj_id22_ti5_2253_tf5_2253,1,1,1
Ant,38254,38256,5,trj_id29_ti5_2254_tf5_2256,1,0,1
Ant,38257,38272,5,trj_id16_ti5_2257_tf5_2272,1,1,1
Ant,38273,38273,5,trj_id16_ti5_2273_tf5_2273,1,0,1
Ant,38274,38287,5,trj_id22_ti5_2274_tf5_2287,1,1,1
Ant,38288,38288,5,trj_id22_ti5_2288_tf5_2288,1,0,1
Ant,38289,38289,5,trj_id29_ti5_2289_tf5_2289,1,1,1
Ant,38290,38314,5,trj_id22_ti5_2290_tf5_2314,1,0,1
