ant,from,to,m,tracklet,assigned,single,source
Ant,54001,54082,7,trj_id24_ti7_1_tf7_82,1,0,1
Ant,54083,54096,7,trj_id23_ti7_83_tf7_96,1,1,1
Ant,54097,54127,7,trj_id15_ti7_97_tf7_127,1,0,1
Ant,54128,54365,7,trj_id30_ti7_128_tf7_365,1,1,1
Ant,54366,54418,7,trj_id25_ti7_366_tf7_418,1,0,1
Ant,54419,54789,7,trj_id34_ti7_419_tf7_789,1,1,1
Ant,54790,54790,7,trj_id19_ti7_790_tf7_790,1,0,1
Ant,54791,54791,7,trj_id31_ti7_791_tf7_791,1,1,1
Ant,54792,54898,7,trj_id19_ti7_792_tf7_898,1,0,1
Ant,54899,54914,7,trj_id32_ti7_899_tf7_914,1,1,1
Ant,54915,55274,7,trj_id19_ti7_915_tf7_1274,1,0,1
Ant,55275,55275,7,trj_id21_ti7_1275_tf7_1275,1,1,1
Ant,55276,55277,7,trj_id21_ti7_1276_tf7_1277,1,0,1
Ant,55278,55278,7,trj_id23_ti7_1278_tf7_1278,1,1,1
Ant,55279,55288,7,trj_id23_ti7_1279_tf7_1288,1,0,1
Ant,55289,55423,7,trj_id39_ti7_1289_tf7_1423,1,1,1
Ant,55424,55503,7,trj_id26_ti7_1424_tf7_1503,1,0,1
Ant,55504,55523,7,trj_id26_ti7_1504_tf7_1523,1,1,0
Ant,55524,55563,7,trj_id26_ti7_1524_tf7_1563,1,0,1
Ant,55564,55567,7,trj_id31_ti7_1564_tf7_1567,1,1,1
Ant,55568,55571,7,trj_id30_ti7_1568_tf7_1571,1,0,1
Ant,55576,55603,7,trj_id30_ti7_1576_tf7_1603,1,1,1
Ant,55604,55617,7,trj_id30_ti7_1604_tf7_1617,1,0,1
Ant,55618,55659,7,trj_id37_ti7_1618_tf7_1659,1,1,1
Ant,55660,55714,7,trj_id26_ti7_1660_tf7_1714,1,0,1
Ant,55715,55981,7,trj_id35_ti7_1715_tf7_1981,1,1,1
Ant,55982,56060,7,trj_id26_ti7_1982_tf7_2060,1,0,1
Ant,56061,56067,7,trj_id26_ti7_2061_tf7_2067,1,1,1
Ant,56068,56304,7,trj_id14_ti7_2068_tf7_2304,1,0,1
Ant,56305,56305,7,trj_id31_ti7_2305_tf7_2305,1,1,1
Ant,56306,56309,7,trj_id14_ti7_2306_tf7_2309,1,0,1
Ant,56310,56322,7,trj_id33_ti7_2310_tf7_2322,1,1,1
Ant,56323,56345,7,trj_id14_ti7_2323_tf7_2345,1,0,1
Ant,56346,56532,7,trj_id14_ti7_2346_tf7_2532,1,1,1
Ant,56533,56604,7,trj_id12_ti7_2533_tf7_2604,1,0,1
Ant,56605,56722,7,trj_id34_ti7_2605_tf7_2722,1,1,1
Ant,56723,56725,7,trj_id12_ti7_2723_tf7_2725,1,0,1
Ant,56726,56726,7,trj_id21_ti7_2726_tf7_2726,1,1,1
Ant,56727,56868,7,trj_id14_ti7_2727_tf7_2868,1,0,1
Ant,56869,56888,7,trj_id27_ti7_2869_tf7_2888,1,1,1
Ant,56889,56921,7,trj_id14_ti7_2889_tf7_2921,1,0,1
Ant,56922,56955,7,trj_id14_ti7_2922_tf7_2955,1,1,1
Ant,56956,56956,7,trj_id14_ti7_2956_tf7_2956,1,0,1
Ant,56957,56960,7,trj_id14_ti7_2957_tf7_2960,1,1,1
Ant,56961,56963,7,trj_id14_ti7_2961_tf7_2963,1,0,1
Ant,56964,56968,7,trj_id14_ti7_2964_tf7_2968,1,1,1
Ant,56969,56969,7,trj_id21_ti7_2969_tf7_2969,1,0,1
Ant,56970,56978,7,trj_id21_ti7_2970_tf7_2978,1,1,1
Ant,56979,56979,7,trj_id21_ti7_2979_tf7_2979,1,0,1
Ant,56980,56988,7,trj_id21_ti7_2980_tf7_2988,1,1,1
Ant,56989,56989,7,trj_id13_ti7_2989_tf7_2989,1,0,1
Ant,56990,56991,7,trj_id17_ti7_2990_tf7_2991,1,1,1
Ant,56992,57018,7,trj_id17_ti7_2992_tf7_3018,1,0,1
Ant,57019,57419,7,trj_id22_ti7_3019_tf7_3419,1,1,1
Ant,57420,57461,7,trj_id17_ti7_3420_tf7_3461,1,0,1
Ant,57462,57731,7,trj_id17_ti7_3462_tf7_3731,1,1,1
