ant,from,to,m,tracklet,assigned,single,source
Ant,18001,18100,3,trj_id20_ti3_1_tf3_100,1,0,1
Ant,18101,18700,3,trj_id20_ti3_101_tf3_700,1,1,1
Ant,18701,19300,3,trj_id20_ti3_701_tf3_1300,1,1,1
Ant,19301,19370,3,trj_id20_ti3_1301_tf3_1370,1,0,1
Ant,19371,19376,3,trj_id29_ti3_1371_tf3_1376,1,1,1
Ant,19377,19976,3,trj_id20_ti3_1377_tf3_1976,1,0,1
Ant,19977,20576,3,trj_id20_ti3_1977_tf3_2576,1,1,1
Ant,20577,21176,3,trj_id20_ti3_2577_tf3_3176,1,1,1
Ant,21177,21406,3,trj_id20_ti3_3177_tf3_3406,1,0,1
Ant,21407,21408,3,trj_id24_ti3_3407_tf3_3408,1,1,1
Ant,21409,22008,3,trj_id20_ti3_3409_tf3_4008,1,0,1
Ant,22009,22608,3,trj_id13_ti3_4009_tf3_4608,1,1,1
Ant,22609,22996,3,trj_id13_ti3_4609_tf3_4996,1,0,1
Ant,22997,23027,3,trj_id25_ti3_4997_tf3_5027,1,1,1
Ant,23028,23189,3,trj_id13_ti3_5028_tf3_5189,1,0,1
Ant,23190,23203,3,trj_id27_ti3_5190_tf3_5203,1,1,1
Ant,23204,23278,3,trj_id13_ti3_5204_tf3_5278,1,0,1
Ant,23279,23333,3,trj_id21_ti3_5279_tf3_5333,1,1,1
Ant,23334,23406,3,trj_id13_ti3_5334_tf3_5406,1,0,1
Ant,23407,23457,3,trj_id26_ti3_5407_tf3_5457,1,1,1
Ant,23458,23670,3,trj_id13_ti3_5458_tf3_5670,1,0,1
Ant,23671,23686,3,trj_id26_ti3_5671_tf3_5686,1,1,1
Ant,23687,23793,3,trj_id24_ti3_5687_tf3_5793,1,0,1
Ant,23794,23862,3,trj_id23_ti3_5794_tf3_5862,1,1,1
Ant,23863,24213,3,trj_id21_ti3_5863_tf3_6213,1,0,1
Ant,24214,24214,3,trj_id21_ti3_6214_tf3_6214,1,1,1
Ant,24215,24259,3,trj_id20_ti3_6215_tf3_6259,1,0,1
Ant,24260,24260,3,trj_id30_ti3_6260_tf3_6260,1,1,1
Ant,24261,24261,3,trj_id20_ti3_6261_tf3_6261,1,0,1
Ant,24262,24263,3,trj_id30_ti3_6262_tf3_6263,1,1,1
Ant,24264,24301,3,trj_id20_ti3_6264_tf3_6301,1,0,1
Ant,24302,24366,3,trj_id27_ti3_6302_tf3_6366,1,1,1
Ant,24367,24486,3,trj_id20_ti3_6367_tf3_6486,1,0,1
Ant,24487,24558,3,trj_id27_ti3_6487_tf3_6558,1,1,1
Ant,24559,24642,3,trj_id19_ti3_6559_tf3_6642,1,0,1
Ant,24643,24764,3,trj_id25_ti3_6643_tf3_6764,1,1,1
Ant,24765,25105,3,trj_id19_ti3_6765_tf3_7105,1,0,1
Ant,25106,25114,3,trj_id27_ti3_7106_tf3_7114,1,1,1
Ant,25115,25204,3,trj_id19_ti3_7115_tf3_7204,1,0,1
Ant,25205,25206,3,trj_id19_ti3_7205_tf3_7206,1,1,0
Ant,25207,25210,3,trj_id19_ti3_7207_tf3_7210,1,0,1
Ant,25211,25233,3,trj_id19_ti3_7211_tf3_7233,1,1,1
Ant,25234,25441,3,trj_id19_ti3_7234_tf3_7441,1,0,1
Ant,25442,25484,3,trj_id22_ti3_7442_tf3_7484,1,1,1
Ant,25485,25513,3,trj_id19_ti3_7485_tf3_7513,1,0,1
Ant,25514,25532,3,trj_id24_ti3_7514_tf3_7532,1,1,1
Ant,25533,25574,3,trj_id15_ti3_7533_tf3_7574,1,0,1
Ant,25575,25582,3,trj_id15_ti3_7575_tf3_7582,1,1,1
Ant,25583,25625,3,trj_id15_ti3_7583_tf3_7625,1,0,1
Ant,25626,25638,3,trj_id26_ti3_7626_tf3_7638,1,1,1
Ant,25639,25826,3,trj_id24_ti3_7639_tf3_7826,1,0,1
Ant,25827,25876,3,trj_id28_ti3_7827_tf3_7876,1,1,1
Ant,25877,26476,3,trj_id26_ti3_7877_tf3_8476,1,0,1
Ant,26477,27000,3,trj_id25_ti3_8477_tf3_9000,1,1,1
Larva,21177,21406,3,trj_id20_ti3_3177_tf3_3406,1,0,0
Larva,21407,21408,3,trj_id20_ti3_3407_tf3_3408,1,1,1
Larva,21409,22008,3,trj_id20_ti3_3409_tf3_4008,1,0,0
Larva,22609,22996,3,trj_id13_ti3_4609_tf3_4996,1,0,0
Larva,22997,23027,3,trj_id13_ti3_4997_tf3_5027,1,1,1
Larva,23028,23189,3,trj_id13_ti3_5028_tf3_5189,1,0,0
Larva,23190,23203,3,trj_id23_ti3_5190_tf3_5203,1,1,1
Larva,23204,23278,3,trj_id13_ti3_5204_tf3_5278,1,0,0
Larva,23279,23333,3,trj_id13_ti3_5279_tf3_5333,1,1,1
Larva,23334,23406,3,trj_id13_ti3_5334_tf3_5406,1,0,0
Larva,23407,23457,3,trj_id13_ti3_5407_tf3_5457,1,1,1
Larva,23458,23670,3,trj_id13_ti3_5458_tf3_5670,1,0,0
Larva,23671,23686,3,trj_id24_ti3_5671_tf3_5686,1,1,1
Larva,23687,23793,3,trj_id24_ti3_5687_tf3_5793,1,0,0
Larva,23794,23862,3,trj_id21_ti3_5794_tf3_5862,1,1,1
Larva,23863,24213,3,trj_id21_ti3_5863_tf3_6213,1,0,0
Larva,24214,24214,3,trj_id20_ti3_6214_tf3_6214,1,1,1
Larva,24215,24259,3,trj_id20_ti3_6215_tf3_6259,1,0,0
Larva,24260,24260,3,trj_id20_ti3_6260_tf3_6260,1,1,1
Larva,24261,24261,3,trj_id20_ti3_6261_tf3_6261,1,0,0
Larva,24262,24263,3,trj_id20_ti3_6262_tf3_6263,1,1,1
Larva,24264,24301,3,trj_id20_ti3_6264_tf3_6301,1,0,0
