ant,from,to,m,tracklet,assigned,single,source
Ant,9001,9600,2,trj_id1_ti2_1_tf2_600,1,1,1
Ant,9601,10200,2,trj_id1_ti2_601_tf2_1200,1,1,1
Ant,10201,10800,2,trj_id1_ti2_1201_tf2_1800,1,1,1
Ant,10801,11400,2,trj_id1_ti2_1801_tf2_2400,1,1,1
Ant,11401,12000,2,trj_id1_ti2_2401_tf2_3000,1,1,1
Ant,12001,12600,2,trj_id1_ti2_3001_tf2_3600,1,1,1
Ant,12601,13200,2,trj_id1_ti2_3601_tf2_4200,1,1,1
Ant,13201,13800,2,trj_id1_ti2_4201_tf2_4800,1,1,1
Ant,13801,14400,2,trj_id1_ti2_4801_tf2_5400,1,1,1
Ant,14401,15000,2,trj_id1_ti2_5401_tf2_6000,1,1,1
Ant,15001,15600,2,trj_id1_ti2_6001_tf2_6600,1,1,1
Ant,15601,15666,2,trj_id3_ti2_6601_tf2_6666,1,1,1
Ant,15667,16266,2,trj_id3_ti2_6667_tf2_7266,1,0,1
Ant,16267,16573,2,trj_id3_ti2_7267_tf2_7573,1,0,1
Ant,16574,16574,2,trj_id31_ti2_7574_tf2_7574,1,1,1
Ant,16575,17174,2,trj_id3_ti2_7575_tf2_8174,1,0,1
Ant,17175,17774,2,trj_id3_ti2_8175_tf2_8774,1,1,1
Ant,17775,18000,2,trj_id3_ti2_8775_tf2_9000,1,1,1
Larva,9001,9600,2,trj_id6_ti2_1_tf2_600,1,1,1
Larva,9601,10200,2,trj_id6_ti2_601_tf2_1200,1,1,1
Larva,10201,10800,2,trj_id6_ti2_1201_tf2_1800,1,1,1
Larva,10801,11400,2,trj_id6_ti2_1801_tf2_2400,1,1,1
Larva,11401,12000,2,trj_id6_ti2_2401_tf2_3000,1,1,1
Larva,12001,12600,2,trj_id6_ti2_3001_tf2_3600,1,1,1
Larva,12601,13200,2,trj_id6_ti2_3601_tf2_4200,1,1,1
Larva,13201,13800,2,trj_id6_ti2_4201_tf2_4800,1,1,1
Larva,13801,14400,2,trj_id6_ti2_4801_tf2_5400,1,1,1
Larva,14401,15000,2,trj_id6_ti2_5401_tf2_6000,1,1,1
Larva,15001,15600,2,trj_id6_ti2_6001_tf2_6600,1,1,1
Larva,15601,15666,2,trj_id7_ti2_6601_tf2_6666,1,1,1
Larva,15667,16266,2,trj_id3_ti2_6667_tf2_7266,1,0,0
Larva,16267,16573,2,trj_id3_ti2_7267_tf2_7573,1,0,0
Larva,16574,16574,2,trj_id3_ti2_7574_tf2_7574,1,0,0
Larva,16575,17174,2,trj_id3_ti2_7575_tf2_8174,1,0,0
