ant,from,to,m,tracklet,assigned,single,source
Ant,18001,18600,3,trj_id19_ti3_1_tf3_600,1,1,1
Ant,18601,19200,3,trj_id18_ti3_601_tf3_1200,1,1,1
Ant,19201,19800,3,trj_id16_ti3_1201_tf3_1800,1,1,1
Ant,19801,20400,3,trj_id16_ti3_1801_tf3_2400,1,1,1
Ant,20401,21000,3,trj_id16_ti3_2401_tf3_3000,1,1,1
Ant,21001,21600,3,trj_id16_ti3_3001_tf3_3600,1,1,1
Ant,21601,22200,3,trj_id19_ti3_3601_tf3_4200,1,1,1
Ant,22201,22800,3,trj_id16_ti3_4201_tf3_4800,1,1,1
Ant,22801,23400,3,trj_id18_ti3_4801_tf3_5400,1,1,1
Ant,23401,24000,3,trj_id17_ti3_5401_tf3_6000,1,1,1
Ant,24001,24453,3,trj_id17_ti3_6001_tf3_6453,1,0,1
Ant,25053,25652,3,trj_id5_ti3_7053_tf3_7652,1,1,1
Ant,25653,26165,3,trj_id5_ti3_7653_tf3_8165,1,1,1
Ant,26166,26765,3,trj_id15_ti3_8166_tf3_8765,1,0,1
Ant,26766,27000,3,trj_id15_ti3_8766_tf3_9000,1,1,1
Larva,26087,26165,3,trj_id15_ti3_8087_tf3_8165,1,1,1
Larva,26166,26765,3,trj_id15_ti3_8166_tf3_8765,1,0,0
