ant,from,to,m,tracklet,assigned,single,source
Ant,72001,72600,9,trj_id1_ti9_1_tf9_600,1,1,1
Ant,72601,73052,9,trj_id2_ti9_601_tf9_1052,1,1,1
Ant,73053,73053,9,trj_id2_ti9_1053_tf9_1053,1,0,1
Ant,73054,73054,9,trj_id2_ti9_1054_tf9_1054,1,1,1
Ant,73055,73055,9,trj_id2_ti9_1055_tf9_1055,1,0,1
Ant,73056,73056,9,trj_id2_ti9_1056_tf9_1056,1,1,1
Ant,73057,73058,9,trj_id2_ti9_1057_tf9_1058,1,0,1
Ant,73059,73073,9,trj_id2_ti9_1059_tf9_1073,1,1,1
Ant,73074,73075,9,trj_id2_ti9_1074_tf9_1075,1,0,1
Ant,73076,73111,9,trj_id2_ti9_1076_tf9_1111,1,1,1
Ant,73112,73112,9,trj_id2_ti9_1112_tf9_1112,1,0,1
Ant,73113,73117,9,trj_id2_ti9_1113_tf9_1117,1,1,1
Ant,73118,73118,9,trj_id2_ti9_1118_tf9_1118,1,0,1
Ant,73119,73161,9,trj_id2_ti9_1119_tf9_1161,1,1,1
Ant,73162,73176,9,trj_id2_ti9_1162_tf9_1176,1,0,1
Ant,73177,73178,9,trj_id2_ti9_1177_tf9_1178,1,1,1
Ant,73179,73179,9,trj_id2_ti9_1179_tf9_1179,1,0,1
Ant,73180,73181,9,trj_id2_ti9_1180_tf9_1181,1,1,1
Ant,73182,73186,9,trj_id2_ti9_1182_tf9_1186,1,0,1
Ant,73187,73225,9,trj_id2_ti9_1187_tf9_1225,1,1,1
Ant,73226,73260,9,trj_id2_ti9_1226_tf9_1260,1,0,1
Ant,73261,73266,9,trj_id2_ti9_1261_tf9_1266,1,1,1
Ant,73267,73866,9,trj_id2_ti9_1267_tf9_1866,1,0,1
Ant,73867,73931,9,trj_id2_ti9_1867_tf9_1931,1,0,1
Ant,73932,73948,9,trj_id2_ti9_1932_tf9_1948,1,1,1
Ant,73949,74371,9,trj_id9_ti9_1949_tf9_2371,1,0,1
Ant,74372,74378,9,trj_id38_ti9_2372_tf9_2378,1,1,1
Ant,74379,74598,9,trj_id9_ti9_2379_tf9_2598,1,0,1
Ant,74599,74610,9,trj_id36_ti9_2599_tf9_2610,1,1,1
Ant,74611,74699,9,trj_id9_ti9_2611_tf9_2699,1,0,1
Ant,74700,74712,9,trj_id9_ti9_2700_tf9_2712,1,1,1
Ant,74713,75028,9,trj_id9_ti9_2713_tf9_3028,1,0,1
Ant,75029,75035,9,trj_id26_ti9_3029_tf9_3035,1,1,1
Ant,75036,75084,9,trj_id15_ti9_3036_tf9_3084,1,0,1
Ant,75085,75099,9,trj_id34_ti9_3085_tf9_3099,1,1,1
Ant,75100,75197,9,trj_id28_ti9_3100_tf9_3197,1,0,1
Ant,75198,75245,9,trj_id28_ti9_3198_tf9_3245,1,1,1
Ant,75246,75363,9,trj_id28_ti9_3246_tf9_3363,1,0,1
Ant,75364,75426,9,trj_id22_ti9_3364_tf9_3426,1,1,1
Ant,75427,75527,9,trj_id12_ti9_3427_tf9_3527,1,0,1
Ant,75528,75542,9,trj_id12_ti9_3528_tf9_3542,1,1,1
Ant,75543,75657,9,trj_id12_ti9_3543_tf9_3657,1,0,1
Ant,75658,75667,9,trj_id30_ti9_3658_tf9_3667,1,1,1
Ant,75668,75736,9,trj_id12_ti9_3668_tf9_3736,1,0,1
Ant,75737,75737,9,trj_id36_ti9_3737_tf9_3737,1,1,1
Ant,75738,75879,9,trj_id12_ti9_3738_tf9_3879,1,0,1
Ant,75880,75912,9,trj_id12_ti9_3880_tf9_3912,1,1,1
Ant,75913,76205,9,trj_id12_ti9_3913_tf9_4205,1,0,1
Ant,76206,76217,9,trj_id12_ti9_4206_tf9_4217,1,1,1
Ant,76218,76272,9,trj_id12_ti9_4218_tf9_4272,1,0,1
Ant,76273,76284,9,trj_id32_ti9_4273_tf9_4284,1,1,1
Ant,76285,76415,9,trj_id12_ti9_4285_tf9_4415,1,0,1
Ant,76416,76596,9,trj_id12_ti9_4416_tf9_4596,1,0,1
Ant,76597,76627,9,trj_id12_ti9_4597_tf9_4627,1,1,1
Ant,76628,76704,9,trj_id12_ti9_4628_tf9_4704,1,0,1
Ant,76705,76705,9,trj_id12_ti9_4705_tf9_4705,1,1,1
Ant,76706,76708,9,trj_id12_ti9_4706_tf9_4708,1,0,1
Ant,76709,76709,9,trj_id12_ti9_4709_tf9_4709,1,1,1
Ant,76710,76789,9,trj_id13_ti9_4710_tf9_4789,1,0,1
Ant,76790,76810,9,trj_id13_ti9_4790_tf9_4810,1,1,1
Ant,76811,76891,9,trj_id13_ti9_4811_tf9_4891,1,0,1
Ant,76892,76900,9,trj_id30_ti9_4892_tf9_4900,1,1,1
Ant,76901,77251,9,trj_id13_ti9_4901_tf9_5251,1,0,1
Ant,77252,77357,9,trj_id13_ti9_5252_tf9_5357,1,1,1
Ant,77358,77516,9,trj_id11_ti9_5358_tf9_5516,1,0,1
Ant,77517,77536,9,trj_id13_ti9_5517_tf9_5536,1,1,1
Ant,77537,77917,9,trj_id13_ti9_5537_tf9_5917,1,0,1
Ant,77918,77945,9,trj_id13_ti9_5918_tf9_5945,1,1,1
Ant,77946,78111,9,trj_id13_ti9_5946_tf9_6111,1,0,1
Ant,78112,78126,9,trj_id13_ti9_6112_tf9_6126,1,1,1
