ant,from,to,m,tracklet,assigned,single,source
Ant,54001,54600,7,trj_id1_ti7_1_tf7_600,1,1,1
Ant,54601,55200,7,trj_id1_ti7_601_tf7_1200,1,1,1
Ant,55201,55800,7,trj_id1_ti7_1201_tf7_1800,1,1,1
Ant,55801,56042,7,trj_id1_ti7_1801_tf7_2042,1,0,1
Ant,56043,56044,7,trj_id1_ti7_2043_tf7_2044,1,1,1
Ant,56045,56644,7,trj_id1_ti7_2045_tf7_2644,1,0,1
Ant,56645,57244,7,trj_id1_ti7_2645_tf7_3244,1,1,1
Ant,57245,57844,7,trj_id1_ti7_3245_tf7_3844,1,1,1
Ant,57845,58444,7,trj_id1_ti7_3845_tf7_4444,1,1,1
Ant,58445,59044,7,trj_id1_ti7_4445_tf7_5044,1,1,1
Ant,59045,59644,7,trj_id1_ti7_5045_tf7_5644,1,1,1
Ant,59645,60244,7,trj_id1_ti7_5645_tf7_6244,1,1,1
Ant,60245,60844,7,trj_id1_ti7_6245_tf7_6844,1,1,1
Ant,60845,61444,7,trj_id1_ti7_6845_tf7_7444,1,1,1
Ant,61445,62044,7,trj_id1_ti7_7445_tf7_8044,1,1,1
Ant,62045,62644,7,trj_id1_ti7_8045_tf7_8644,1,1,1
Ant,62645,63000,7,trj_id1_ti7_8645_tf7_9000,1,1,1
