ant,from,to,m,tracklet,assigned,single,source
Ant,81001,81182,10,trj_id12_ti10_1_tf10_182,1,1,1
Ant,81183,81241,10,trj_id12_ti10_183_tf10_241,1,0,1
Ant,81242,81334,10,trj_id28_ti10_242_tf10_334,1,1,1
Ant,81335,81461,10,trj_id12_ti10_335_tf10_461,1,0,1
Ant,81462,81604,10,trj_id35_ti10_462_tf10_604,1,1,1
Ant,81605,81780,10,trj_id12_ti10_605_tf10_780,1,0,1
Ant,81781,82216,10,trj_id5_ti10_781_tf10_1216,1,1,1
Ant,82217,82267,10,trj_id5_ti10_1217_tf10_1267,1,0,1
Ant,82268,82418,10,trj_id5_ti10_1268_tf10_1418,1,1,1
Ant,82419,83018,10,trj_id5_ti10_1419_tf10_2018,1,0,1
Ant,83019,83618,10,trj_id5_ti10_2019_tf10_2618,1,1,1
Ant,83619,84218,10,trj_id5_ti10_2619_tf10_3218,1,1,1
Ant,84219,84515,10,trj_id5_ti10_3219_tf10_3515,1,0,1
Ant,84516,84542,10,trj_id5_ti10_3516_tf10_3542,1,1,1
Ant,84543,84554,10,trj_id5_ti10_3543_tf10_3554,1,0,1
Ant,84555,84608,10,trj_id33_ti10_3555_tf10_3608,1,1,1
Ant,84609,84623,10,trj_id5_ti10_3609_tf10_3623,1,0,1
Ant,84624,84682,10,trj_id20_ti10_3624_tf10_3682,1,1,1
Ant,84683,84702,10,trj_id20_ti10_3683_tf10_3702,1,0,1
Ant,84703,84812,10,trj_id27_ti10_3703_tf10_3812,1,1,1
Ant,84813,84829,10,trj_id20_ti10_3813_tf10_3829,1,0,1
Ant,84830,84906,10,trj_id20_ti10_3830_tf10_3906,1,1,1
Ant,84907,84923,10,trj_id4_ti10_3907_tf10_3923,1,0,1
Ant,84924,84932,10,trj_id20_ti10_3924_tf10_3932,1,1,1
Ant,84933,84962,10,trj_id4_ti10_3933_tf10_3962,1,0,1
Ant,84963,85189,10,trj_id4_ti10_3963_tf10_4189,1,1,1
Ant,85190,85218,10,trj_id4_ti10_4190_tf10_4218,1,0,1
Ant,85219,85237,10,trj_id10_ti10_4219_tf10_4237,1,1,1
Ant,85238,85240,10,trj_id4_ti10_4238_tf10_4240,1,0,1
Ant,85241,85244,10,trj_id10_ti10_4241_tf10_4244,1,1,1
Ant,85245,85248,10,trj_id4_ti10_4245_tf10_4248,1,0,1
Ant,85249,85249,10,trj_id24_ti10_4249_tf10_4249,1,1,1
Ant,85250,85251,10,trj_id4_ti10_4250_tf10_4251,1,0,1
Ant,85252,85253,10,trj_id17_ti10_4252_tf10_4253,1,1,1
Ant,85254,85261,10,trj_id4_ti10_4254_tf10_4261,1,0,1
Ant,85262,85310,10,trj_id24_ti10_4262_tf10_4310,1,1,1
Ant,85311,85313,10,trj_id4_ti10_4311_tf10_4313,1,0,1
Ant,85314,85315,10,trj_id34_ti10_4314_tf10_4315,1,1,1
Ant,85316,85317,10,trj_id4_ti10_4316_tf10_4317,1,0,1
Ant,85318,85357,10,trj_id4_ti10_4318_tf10_4357,1,1,1
Ant,85358,85373,10,trj_id4_ti10_4358_tf10_4373,1,0,1
Ant,85374,85379,10,trj_id14_ti10_4374_tf10_4379,1,1,1
Ant,85380,85381,10,trj_id4_ti10_4380_tf10_4381,1,0,1
Ant,85382,85382,10,trj_id14_ti10_4382_tf10_4382,1,1,1
Ant,85383,85385,10,trj_id14_ti10_4383_tf10_4385,1,0,1
Ant,85386,85386,10,trj_id14_ti10_4386_tf10_4386,1,1,1
Ant,85387,85406,10,trj_id14_ti10_4387_tf10_4406,1,0,1
Ant,85407,85407,10,trj_id38_ti10_4407_tf10_4407,1,1,1
Ant,85408,85431,10,trj_id14_ti10_4408_tf10_4431,1,0,1
Ant,85432,85432,10,trj_id28_ti10_4432_tf10_4432,1,1,1
Ant,85433,85464,10,trj_id28_ti10_4433_tf10_4464,1,0,1
Ant,85465,85465,10,trj_id28_ti10_4465_tf10_4465,1,1,1
Ant,85466,85482,10,trj_id22_ti10_4466_tf10_4482,1,0,1
Ant,85483,85483,10,trj_id40_ti10_4483_tf10_4483,1,1,1
Ant,85484,85508,10,trj_id22_ti10_4484_tf10_4508,1,0,1
Ant,85509,85510,10,trj_id22_ti10_4509_tf10_4510,1,1,1
Ant,85511,85515,10,trj_id17_ti10_4511_tf10_4515,1,0,1
Ant,85516,85518,10,trj_id22_ti10_4516_tf10_4518,1,1,1
Ant,85519,85551,10,trj_id17_ti10_4519_tf10_4551,1,0,1
Ant,85552,85554,10,trj_id17_ti10_4552_tf10_4554,1,1,1
Ant,85555,85666,10,trj_id17_ti10_4555_tf10_4666,1,0,1
Ant,85667,85760,10,trj_id14_ti10_4667_tf10_4760,1,1,1
Ant,85761,85763,10,trj_id14_ti10_4761_tf10_4763,1,0,1
Ant,85764,85764,10,trj_id14_ti10_4764_tf10_4764,1,1,1
Ant,85765,85854,10,trj_id14_ti10_4765_tf10_4854,1,0,1
Ant,85855,85855,10,trj_id14_ti10_4855_tf10_4855,1,1,1
Ant,85856,85884,10,trj_id14_ti10_4856_tf10_4884,1,0,1
Ant,85885,85964,10,trj_id27_ti10_4885_tf10_4964,1,1,1
Ant,85965,85966,10,trj_id14_ti10_4965_tf10_4966,1,0,1
Ant,85967,85967,10,trj_id40_ti10_4967_tf10_4967,1,1,1
